ortologus_row,ATG,GTG,TTG,uniformity,Species,Genes,cog,organism
504,8.0,0.0,0.0,same,8,8,COG0484,S_ruber
505,8.0,0.0,0.0,same,8,8,absent,S_ruber
506,8.0,0.0,0.0,same,8,8,COG0445,S_ruber
507,8.0,0.0,0.0,same,8,8,absent,S_ruber
508,8.0,0.0,0.0,same,8,8,absent,S_ruber
509,8.0,0.0,0.0,same,8,8,absent,S_ruber
510,8.0,0.0,0.0,same,8,8,absent,S_ruber
511,0.0,8.0,0.0,same,8,8,absent,S_ruber
512,8.0,0.0,0.0,same,8,8,COG1443,S_ruber
513,8.0,0.0,0.0,same,8,8,absent,S_ruber
514,8.0,0.0,0.0,same,8,8,COG0017,S_ruber
515,8.0,0.0,0.0,same,8,8,absent,S_ruber
516,8.0,0.0,0.0,same,8,8,COG0337,S_ruber
517,4.0,4.0,0.0,different,8,8,absent,S_ruber
518,8.0,0.0,0.0,same,8,8,COG0135,S_ruber
519,8.0,0.0,0.0,same,8,8,absent,S_ruber
520,8.0,0.0,0.0,same,8,8,absent,S_ruber
521,8.0,0.0,0.0,same,8,8,COG0015,S_ruber
522,8.0,0.0,0.0,same,8,8,absent,S_ruber
523,8.0,0.0,0.0,same,8,8,absent,S_ruber
524,8.0,0.0,0.0,same,8,8,absent,S_ruber
525,8.0,0.0,0.0,same,8,8,absent,S_ruber
526,8.0,0.0,0.0,same,8,8,absent,S_ruber
527,0.0,0.0,8.0,same,8,8,COG2807,S_ruber
528,4.0,4.0,0.0,different,8,8,absent,S_ruber
529,8.0,0.0,0.0,same,8,8,absent,S_ruber
530,8.0,0.0,0.0,same,8,8,COG0251,S_ruber
531,8.0,0.0,0.0,same,8,8,COG0611,S_ruber
532,8.0,0.0,0.0,same,8,8,absent,S_ruber
533,8.0,0.0,0.0,same,8,8,COG1506,S_ruber
534,8.0,0.0,0.0,same,8,8,absent,S_ruber
535,0.0,8.0,0.0,same,8,8,absent,S_ruber
536,0.0,8.0,0.0,same,8,8,absent,S_ruber
537,8.0,0.0,0.0,same,8,8,COG0414,S_ruber
538,8.0,0.0,0.0,same,8,8,absent,S_ruber
539,8.0,0.0,0.0,same,8,8,COG0363,S_ruber
540,8.0,0.0,0.0,same,8,8,COG0768,S_ruber
541,0.0,8.0,0.0,same,8,8,absent,S_ruber
542,8.0,0.0,0.0,same,8,8,COG0462,S_ruber
543,8.0,0.0,0.0,same,8,8,absent,S_ruber
544,4.0,4.0,0.0,different,8,8,absent,S_ruber
545,8.0,0.0,0.0,same,8,8,COG0626,S_ruber
546,8.0,0.0,0.0,same,8,8,absent,S_ruber
547,8.0,0.0,0.0,same,8,8,COG2110,S_ruber
548,0.0,8.0,0.0,same,8,8,absent,S_ruber
549,8.0,0.0,0.0,same,8,8,absent,S_ruber
550,8.0,0.0,0.0,same,8,8,absent,S_ruber
551,8.0,0.0,0.0,same,8,8,absent,S_ruber
552,8.0,0.0,0.0,same,8,8,COG0212,S_ruber
553,8.0,0.0,0.0,same,8,8,absent,S_ruber
554,8.0,0.0,0.0,same,8,8,absent,S_ruber
555,0.0,8.0,0.0,same,8,8,absent,S_ruber
556,0.0,8.0,0.0,same,8,8,COG1640,S_ruber
557,8.0,0.0,0.0,same,8,8,absent,S_ruber
558,8.0,0.0,0.0,same,8,8,absent,S_ruber
559,8.0,0.0,0.0,same,8,8,absent,S_ruber
560,8.0,0.0,0.0,same,8,8,absent,S_ruber
561,8.0,0.0,0.0,same,8,8,absent,S_ruber
562,8.0,0.0,0.0,same,8,8,absent,S_ruber
563,8.0,0.0,0.0,same,8,8,absent,S_ruber
564,8.0,0.0,0.0,same,8,8,absent,S_ruber
565,5.0,0.0,3.0,different,8,8,COG0318,S_ruber
566,8.0,0.0,0.0,same,8,8,absent,S_ruber
567,8.0,0.0,0.0,same,8,8,absent,S_ruber
568,8.0,0.0,0.0,same,8,8,absent,S_ruber
569,8.0,0.0,0.0,same,8,8,absent,S_ruber
570,8.0,0.0,0.0,same,8,8,COG3200,S_ruber
571,8.0,0.0,0.0,same,8,8,COG0274,S_ruber
572,8.0,0.0,0.0,same,8,8,absent,S_ruber
573,8.0,0.0,0.0,same,8,8,absent,S_ruber
574,8.0,0.0,0.0,same,8,8,COG0461,S_ruber
575,8.0,0.0,0.0,same,8,8,COG1534,S_ruber
576,8.0,0.0,0.0,same,8,8,COG0265,S_ruber
577,8.0,0.0,0.0,same,8,8,absent,S_ruber
578,8.0,0.0,0.0,same,8,8,absent,S_ruber
579,8.0,0.0,0.0,same,8,8,absent,S_ruber
580,8.0,0.0,0.0,same,8,8,absent,S_ruber
581,1.0,7.0,0.0,different,8,8,absent,S_ruber
582,8.0,0.0,0.0,same,8,8,absent,S_ruber
583,8.0,0.0,0.0,same,8,8,absent,S_ruber
584,8.0,0.0,0.0,same,8,8,absent,S_ruber
585,8.0,0.0,0.0,same,8,8,COG1418,S_ruber
586,8.0,0.0,0.0,same,8,8,absent,S_ruber
587,8.0,0.0,0.0,same,8,8,absent,S_ruber
588,8.0,0.0,0.0,same,8,8,absent,S_ruber
589,8.0,0.0,0.0,same,8,8,absent,S_ruber
590,8.0,0.0,0.0,same,8,8,absent,S_ruber
591,8.0,0.0,0.0,same,8,8,absent,S_ruber
592,8.0,0.0,0.0,same,8,8,absent,S_ruber
593,8.0,0.0,0.0,same,8,8,absent,S_ruber
594,8.0,0.0,0.0,same,8,8,absent,S_ruber
595,8.0,0.0,0.0,same,8,8,COG0629,S_ruber
596,8.0,0.0,0.0,same,8,8,absent,S_ruber
597,8.0,0.0,0.0,same,8,8,absent,S_ruber
598,8.0,0.0,0.0,same,8,8,absent,S_ruber
599,8.0,0.0,0.0,same,8,8,absent,S_ruber
600,8.0,0.0,0.0,same,8,8,COG1521,S_ruber
601,8.0,0.0,0.0,same,8,8,absent,S_ruber
602,8.0,0.0,0.0,same,8,8,absent,S_ruber
603,8.0,0.0,0.0,same,8,8,absent,S_ruber
604,8.0,0.0,0.0,same,8,8,absent,S_ruber
605,8.0,0.0,0.0,same,8,8,COG0211,S_ruber
606,8.0,0.0,0.0,same,8,8,COG1558,S_ruber
607,8.0,0.0,0.0,same,8,8,COG0104,S_ruber
608,0.0,8.0,0.0,same,8,8,COG0111,S_ruber
609,7.0,1.0,0.0,different,8,8,absent,S_ruber
610,8.0,0.0,0.0,same,8,8,absent,S_ruber
611,8.0,0.0,0.0,same,8,8,absent,S_ruber
612,8.0,0.0,0.0,same,8,8,absent,S_ruber
613,8.0,0.0,0.0,same,8,8,absent,S_ruber
614,8.0,0.0,0.0,same,8,8,absent,S_ruber
615,8.0,0.0,0.0,same,8,8,absent,S_ruber
616,8.0,0.0,0.0,same,8,8,COG0745,S_ruber
617,0.0,8.0,0.0,same,8,8,COG0816,S_ruber
618,8.0,0.0,0.0,same,8,8,absent,S_ruber
619,0.0,8.0,0.0,same,8,8,absent,S_ruber
620,6.0,2.0,0.0,different,8,8,absent,S_ruber
621,8.0,0.0,0.0,same,8,8,absent,S_ruber
622,8.0,0.0,0.0,same,8,8,absent,S_ruber
623,8.0,0.0,0.0,same,8,8,absent,S_ruber
624,8.0,0.0,0.0,same,8,8,COG1024,S_ruber
625,8.0,0.0,0.0,same,8,8,absent,S_ruber
626,8.0,0.0,0.0,same,8,8,COG4787,S_ruber
627,8.0,0.0,0.0,same,8,8,absent,S_ruber
628,8.0,0.0,0.0,same,8,8,absent,S_ruber
629,8.0,0.0,0.0,same,8,8,COG0216,S_ruber
630,8.0,0.0,0.0,same,8,8,absent,S_ruber
631,8.0,0.0,0.0,same,8,8,absent,S_ruber
632,8.0,0.0,0.0,same,8,8,absent,S_ruber
633,8.0,0.0,0.0,same,8,8,absent,S_ruber
634,8.0,0.0,0.0,same,8,8,absent,S_ruber
635,8.0,0.0,0.0,same,8,8,absent,S_ruber
636,8.0,0.0,0.0,same,8,8,absent,S_ruber
637,8.0,0.0,0.0,same,8,8,absent,S_ruber
638,8.0,0.0,0.0,same,8,8,COG0755,S_ruber
639,8.0,0.0,0.0,same,8,8,absent,S_ruber
640,8.0,0.0,0.0,same,8,8,COG5009,S_ruber
641,8.0,0.0,0.0,same,8,8,absent,S_ruber
642,8.0,0.0,0.0,same,8,8,absent,S_ruber
643,8.0,0.0,0.0,same,8,8,COG2050,S_ruber
644,8.0,0.0,0.0,same,8,8,COG0563,S_ruber
645,0.0,8.0,0.0,same,8,8,absent,S_ruber
646,0.0,8.0,0.0,same,8,8,absent,S_ruber
647,8.0,0.0,0.0,same,8,8,absent,S_ruber
648,8.0,0.0,0.0,same,8,8,COG4973,S_ruber
649,8.0,0.0,0.0,same,8,8,absent,S_ruber
650,8.0,0.0,0.0,same,8,8,absent,S_ruber
651,8.0,0.0,0.0,same,8,8,COG0205,S_ruber
652,8.0,0.0,0.0,same,8,8,absent,S_ruber
653,8.0,0.0,0.0,same,8,8,COG1254,S_ruber
654,5.0,3.0,0.0,different,8,8,absent,S_ruber
655,8.0,0.0,0.0,same,8,8,absent,S_ruber
656,1.0,0.0,7.0,different,8,8,COG0380,S_ruber
657,8.0,0.0,0.0,same,8,8,absent,S_ruber
658,8.0,0.0,0.0,same,8,8,absent,S_ruber
659,6.0,2.0,0.0,different,8,8,absent,S_ruber
660,8.0,0.0,0.0,same,8,8,COG0013,S_ruber
661,8.0,0.0,0.0,same,8,8,COG0649,S_ruber
662,8.0,0.0,0.0,same,8,8,COG0259,S_ruber
663,7.0,0.0,1.0,different,8,8,absent,S_ruber
664,8.0,0.0,0.0,same,8,8,absent,S_ruber
665,8.0,0.0,0.0,same,8,8,absent,S_ruber
666,8.0,0.0,0.0,same,8,8,absent,S_ruber
667,8.0,0.0,0.0,same,8,8,absent,S_ruber
668,8.0,0.0,0.0,same,8,8,COG0294,S_ruber
669,8.0,0.0,0.0,same,8,8,absent,S_ruber
670,6.0,2.0,0.0,different,8,8,absent,S_ruber
671,8.0,0.0,0.0,same,8,8,absent,S_ruber
672,8.0,0.0,0.0,same,8,8,absent,S_ruber
673,8.0,0.0,0.0,same,8,8,absent,S_ruber
674,8.0,0.0,0.0,same,8,8,absent,S_ruber
675,8.0,0.0,0.0,same,8,8,COG2256,S_ruber
676,8.0,0.0,0.0,same,8,8,absent,S_ruber
677,5.0,3.0,0.0,different,8,8,absent,S_ruber
678,8.0,0.0,0.0,same,8,8,absent,S_ruber
679,5.0,3.0,0.0,different,8,8,COG0787,S_ruber
680,8.0,0.0,0.0,same,8,8,absent,S_ruber
681,7.0,1.0,0.0,different,8,8,absent,S_ruber
682,8.0,0.0,0.0,same,8,8,absent,S_ruber
683,8.0,0.0,0.0,same,8,8,COG0669,S_ruber
684,8.0,0.0,0.0,same,8,8,COG0012,S_ruber
685,8.0,0.0,0.0,same,8,8,absent,S_ruber
686,8.0,0.0,0.0,same,8,8,absent,S_ruber
687,8.0,0.0,0.0,same,8,8,absent,S_ruber
688,8.0,0.0,0.0,same,8,8,COG0783,S_ruber
689,8.0,0.0,0.0,same,8,8,absent,S_ruber
690,8.0,0.0,0.0,same,8,8,absent,S_ruber
691,8.0,0.0,0.0,same,8,8,absent,S_ruber
692,8.0,0.0,0.0,same,8,8,absent,S_ruber
693,8.0,0.0,0.0,same,8,8,absent,S_ruber
694,8.0,0.0,0.0,same,8,8,absent,S_ruber
695,8.0,0.0,0.0,same,8,8,absent,S_ruber
696,8.0,0.0,0.0,same,8,8,absent,S_ruber
697,8.0,0.0,0.0,same,8,8,absent,S_ruber
698,8.0,0.0,0.0,same,8,8,absent,S_ruber
699,8.0,0.0,0.0,same,8,8,absent,S_ruber
700,8.0,0.0,0.0,same,8,8,absent,S_ruber
701,8.0,0.0,0.0,same,8,8,absent,S_ruber
702,8.0,0.0,0.0,same,8,8,absent,S_ruber
703,8.0,0.0,0.0,same,8,8,COG2103,S_ruber
704,8.0,0.0,0.0,same,8,8,COG0473,S_ruber
705,8.0,0.0,0.0,same,8,8,COG2217,S_ruber
706,8.0,0.0,0.0,same,8,8,absent,S_ruber
707,8.0,0.0,0.0,same,8,8,absent,S_ruber
708,8.0,0.0,0.0,same,8,8,absent,S_ruber
709,8.0,0.0,0.0,same,8,8,absent,S_ruber
710,8.0,0.0,0.0,same,8,8,absent,S_ruber
711,8.0,0.0,0.0,same,8,8,absent,S_ruber
712,8.0,0.0,0.0,same,8,8,absent,S_ruber
713,8.0,0.0,0.0,same,8,8,COG0168,S_ruber
714,8.0,0.0,0.0,same,8,8,absent,S_ruber
715,8.0,0.0,0.0,same,8,8,COG0376,S_ruber
716,8.0,0.0,0.0,same,8,8,absent,S_ruber
717,8.0,0.0,0.0,same,8,8,COG0346,S_ruber
718,8.0,0.0,0.0,same,8,8,absent,S_ruber
719,8.0,0.0,0.0,same,8,8,absent,S_ruber
720,0.0,8.0,0.0,same,8,8,COG0134,S_ruber
721,8.0,0.0,0.0,same,8,8,absent,S_ruber
722,0.0,8.0,0.0,same,8,8,absent,S_ruber
723,8.0,0.0,0.0,same,8,8,COG0531,S_ruber
724,8.0,0.0,0.0,same,8,8,absent,S_ruber
725,8.0,0.0,0.0,same,8,8,absent,S_ruber
726,8.0,0.0,0.0,same,8,8,absent,S_ruber
727,8.0,0.0,0.0,same,8,8,COG0183,S_ruber
728,8.0,0.0,0.0,same,8,8,absent,S_ruber
729,8.0,0.0,0.0,same,8,8,absent,S_ruber
730,8.0,0.0,0.0,same,8,8,absent,S_ruber
731,8.0,0.0,0.0,same,8,8,COG1912,S_ruber
732,8.0,0.0,0.0,same,8,8,absent,S_ruber
733,8.0,0.0,0.0,same,8,8,COG0156,S_ruber
734,0.0,8.0,0.0,same,8,8,COG1338,S_ruber
735,8.0,0.0,0.0,same,8,8,absent,S_ruber
736,8.0,0.0,0.0,same,8,8,absent,S_ruber
737,8.0,0.0,0.0,same,8,8,absent,S_ruber
738,8.0,0.0,0.0,same,8,8,COG0496,S_ruber
739,8.0,0.0,0.0,same,8,8,absent,S_ruber
740,8.0,0.0,0.0,same,8,8,absent,S_ruber
741,8.0,0.0,0.0,same,8,8,absent,S_ruber
742,8.0,0.0,0.0,same,8,8,absent,S_ruber
743,8.0,0.0,0.0,same,8,8,absent,S_ruber
744,8.0,0.0,0.0,same,8,8,absent,S_ruber
745,7.0,1.0,0.0,different,8,8,absent,S_ruber
746,8.0,0.0,0.0,same,8,8,absent,S_ruber
747,8.0,0.0,0.0,same,8,8,COG0436,S_ruber
748,8.0,0.0,0.0,same,8,8,absent,S_ruber
749,8.0,0.0,0.0,same,8,8,COG0781,S_ruber
750,8.0,0.0,0.0,same,8,8,absent,S_ruber
751,8.0,0.0,0.0,same,8,8,absent,S_ruber
752,8.0,0.0,0.0,same,8,8,COG1593,S_ruber
753,8.0,0.0,0.0,same,8,8,COG1377,S_ruber
754,8.0,0.0,0.0,same,8,8,COG0167,S_ruber
755,8.0,0.0,0.0,same,8,8,absent,S_ruber
756,8.0,0.0,0.0,same,8,8,COG0178,S_ruber
757,8.0,0.0,0.0,same,8,8,absent,S_ruber
758,8.0,0.0,0.0,same,8,8,COG1446,S_ruber
759,8.0,0.0,0.0,same,8,8,absent,S_ruber
760,0.0,8.0,0.0,same,8,8,COG0635,S_ruber
761,0.0,8.0,0.0,same,8,8,COG1165,S_ruber
762,8.0,0.0,0.0,same,8,8,COG0802,S_ruber
763,8.0,0.0,0.0,same,8,8,absent,S_ruber
764,8.0,0.0,0.0,same,8,8,absent,S_ruber
765,8.0,0.0,0.0,same,8,8,absent,S_ruber
766,8.0,0.0,0.0,same,8,8,absent,S_ruber
767,8.0,0.0,0.0,same,8,8,COG1493,S_ruber
768,7.0,1.0,0.0,different,8,8,absent,S_ruber
769,8.0,0.0,0.0,same,8,8,COG1595,S_ruber
770,8.0,0.0,0.0,same,8,8,COG1192,S_ruber
771,8.0,0.0,0.0,same,8,8,absent,S_ruber
772,8.0,0.0,0.0,same,8,8,COG0438,S_ruber
773,8.0,0.0,0.0,same,8,8,COG1136,S_ruber
774,0.0,8.0,0.0,same,8,8,COG0498,S_ruber
775,8.0,0.0,0.0,same,8,8,absent,S_ruber
776,8.0,0.0,0.0,same,8,8,absent,S_ruber
777,8.0,0.0,0.0,same,8,8,COG0056,S_ruber
778,8.0,0.0,0.0,same,8,8,COG0317,S_ruber
779,0.0,8.0,0.0,same,8,8,COG0564,S_ruber
780,8.0,0.0,0.0,same,8,8,absent,S_ruber
781,8.0,0.0,0.0,same,8,8,COG0365,S_ruber
782,0.0,0.0,8.0,same,8,8,COG0608,S_ruber
783,8.0,0.0,0.0,same,8,8,absent,S_ruber
784,8.0,0.0,0.0,same,8,8,COG0717,S_ruber
785,8.0,0.0,0.0,same,8,8,absent,S_ruber
786,8.0,0.0,0.0,same,8,8,absent,S_ruber
787,8.0,0.0,0.0,same,8,8,absent,S_ruber
788,8.0,0.0,0.0,same,8,8,absent,S_ruber
789,0.0,8.0,0.0,same,8,8,absent,S_ruber
790,8.0,0.0,0.0,same,8,8,COG2022,S_ruber
791,8.0,0.0,0.0,same,8,8,COG0406,S_ruber
792,8.0,0.0,0.0,same,8,8,COG1137,S_ruber
793,8.0,0.0,0.0,same,8,8,absent,S_ruber
794,8.0,0.0,0.0,same,8,8,COG0718,S_ruber
795,0.0,8.0,0.0,same,8,8,absent,S_ruber
796,8.0,0.0,0.0,same,8,8,absent,S_ruber
797,8.0,0.0,0.0,same,8,8,COG0640,S_ruber
798,8.0,0.0,0.0,same,8,8,COG0151,S_ruber
799,8.0,0.0,0.0,same,8,8,absent,S_ruber
800,8.0,0.0,0.0,same,8,8,absent,S_ruber
801,8.0,0.0,0.0,same,8,8,absent,S_ruber
802,0.0,8.0,0.0,same,8,8,absent,S_ruber
803,8.0,0.0,0.0,same,8,8,COG0188,S_ruber
804,8.0,0.0,0.0,same,8,8,absent,S_ruber
805,8.0,0.0,0.0,same,8,8,COG0662,S_ruber
806,8.0,0.0,0.0,same,8,8,COG1668,S_ruber
807,8.0,0.0,0.0,same,8,8,COG0685,S_ruber
808,8.0,0.0,0.0,same,8,8,COG0651,S_ruber
809,8.0,0.0,0.0,same,8,8,absent,S_ruber
810,0.0,8.0,0.0,same,8,8,absent,S_ruber
811,8.0,0.0,0.0,same,8,8,COG0085,S_ruber
812,8.0,0.0,0.0,same,8,8,absent,S_ruber
813,8.0,0.0,0.0,same,8,8,absent,S_ruber
814,8.0,0.0,0.0,same,8,8,COG0045,S_ruber
815,8.0,0.0,0.0,same,8,8,COG0192,S_ruber
816,8.0,0.0,0.0,same,8,8,COG1721,S_ruber
817,0.0,0.0,8.0,same,8,8,absent,S_ruber
818,8.0,0.0,0.0,same,8,8,absent,S_ruber
819,8.0,0.0,0.0,same,8,8,COG1136,S_ruber
820,8.0,0.0,0.0,same,8,8,COG0197,S_ruber
821,8.0,0.0,0.0,same,8,8,absent,S_ruber
822,8.0,0.0,0.0,same,8,8,absent,S_ruber
823,8.0,0.0,0.0,same,8,8,COG0525,S_ruber
824,8.0,0.0,0.0,same,8,8,absent,S_ruber
825,8.0,0.0,0.0,same,8,8,absent,S_ruber
826,8.0,0.0,0.0,same,8,8,absent,S_ruber
827,8.0,0.0,0.0,same,8,8,absent,S_ruber
828,8.0,0.0,0.0,same,8,8,absent,S_ruber
829,8.0,0.0,0.0,same,8,8,absent,S_ruber
830,8.0,0.0,0.0,same,8,8,absent,S_ruber
831,8.0,0.0,0.0,same,8,8,absent,S_ruber
832,8.0,0.0,0.0,same,8,8,COG0772,S_ruber
833,8.0,0.0,0.0,same,8,8,absent,S_ruber
834,8.0,0.0,0.0,same,8,8,COG0171,S_ruber
835,8.0,0.0,0.0,same,8,8,absent,S_ruber
836,8.0,0.0,0.0,same,8,8,absent,S_ruber
837,8.0,0.0,0.0,same,8,8,absent,S_ruber
838,8.0,0.0,0.0,same,8,8,absent,S_ruber
839,8.0,0.0,0.0,same,8,8,COG1344,S_ruber
840,8.0,0.0,0.0,same,8,8,absent,S_ruber
841,8.0,0.0,0.0,same,8,8,COG1515,S_ruber
842,8.0,0.0,0.0,same,8,8,absent,S_ruber
843,8.0,0.0,0.0,same,8,8,absent,S_ruber
844,8.0,0.0,0.0,same,8,8,absent,S_ruber
845,8.0,0.0,0.0,same,8,8,COG1466,S_ruber
846,8.0,0.0,0.0,same,8,8,absent,S_ruber
847,8.0,0.0,0.0,same,8,8,absent,S_ruber
848,8.0,0.0,0.0,same,8,8,absent,S_ruber
849,8.0,0.0,0.0,same,8,8,absent,S_ruber
850,8.0,0.0,0.0,same,8,8,absent,S_ruber
851,8.0,0.0,0.0,same,8,8,absent,S_ruber
852,8.0,0.0,0.0,same,8,8,COG0591,S_ruber
853,8.0,0.0,0.0,same,8,8,COG1235,S_ruber
854,8.0,0.0,0.0,same,8,8,absent,S_ruber
855,8.0,0.0,0.0,same,8,8,COG2897,S_ruber
856,8.0,0.0,0.0,same,8,8,COG4555,S_ruber
857,8.0,0.0,0.0,same,8,8,COG0639,S_ruber
858,0.0,8.0,0.0,same,8,8,absent,S_ruber
859,8.0,0.0,0.0,same,8,8,absent,S_ruber
860,8.0,0.0,0.0,same,8,8,absent,S_ruber
861,8.0,0.0,0.0,same,8,8,absent,S_ruber
862,8.0,0.0,0.0,same,8,8,absent,S_ruber
863,8.0,0.0,0.0,same,8,8,absent,S_ruber
864,8.0,0.0,0.0,same,8,8,absent,S_ruber
865,8.0,0.0,0.0,same,8,8,absent,S_ruber
866,8.0,0.0,0.0,same,8,8,absent,S_ruber
867,8.0,0.0,0.0,same,8,8,COG2267,S_ruber
868,8.0,0.0,0.0,same,8,8,absent,S_ruber
869,8.0,0.0,0.0,same,8,8,absent,S_ruber
870,8.0,0.0,0.0,same,8,8,COG2850,S_ruber
871,8.0,0.0,0.0,same,8,8,COG1977,S_ruber
872,8.0,0.0,0.0,same,8,8,absent,S_ruber
873,8.0,0.0,0.0,same,8,8,absent,S_ruber
874,8.0,0.0,0.0,same,8,8,absent,S_ruber
875,8.0,0.0,0.0,same,8,8,absent,S_ruber
876,8.0,0.0,0.0,same,8,8,absent,S_ruber
877,8.0,0.0,0.0,same,8,8,absent,S_ruber
878,8.0,0.0,0.0,same,8,8,COG0054,S_ruber
879,8.0,0.0,0.0,same,8,8,absent,S_ruber
880,8.0,0.0,0.0,same,8,8,absent,S_ruber
881,8.0,0.0,0.0,same,8,8,absent,S_ruber
882,8.0,0.0,0.0,same,8,8,absent,S_ruber
883,8.0,0.0,0.0,same,8,8,absent,S_ruber
884,0.0,8.0,0.0,same,8,8,absent,S_ruber
885,8.0,0.0,0.0,same,8,8,absent,S_ruber
886,8.0,0.0,0.0,same,8,8,COG0064,S_ruber
887,8.0,0.0,0.0,same,8,8,COG1052,S_ruber
888,8.0,0.0,0.0,same,8,8,absent,S_ruber
889,8.0,0.0,0.0,same,8,8,absent,S_ruber
890,8.0,0.0,0.0,same,8,8,absent,S_ruber
891,8.0,0.0,0.0,same,8,8,absent,S_ruber
892,8.0,0.0,0.0,same,8,8,absent,S_ruber
893,0.0,8.0,0.0,same,8,8,absent,S_ruber
894,8.0,0.0,0.0,same,8,8,COG1175,S_ruber
895,8.0,0.0,0.0,same,8,8,absent,S_ruber
896,8.0,0.0,0.0,same,8,8,COG0768,S_ruber
897,8.0,0.0,0.0,same,8,8,absent,S_ruber
898,8.0,0.0,0.0,same,8,8,absent,S_ruber
899,8.0,0.0,0.0,same,8,8,COG0347,S_ruber
900,8.0,0.0,0.0,same,8,8,COG0272,S_ruber
901,8.0,0.0,0.0,same,8,8,COG0473,S_ruber
902,8.0,0.0,0.0,same,8,8,COG0596,S_ruber
903,8.0,0.0,0.0,same,8,8,absent,S_ruber
904,8.0,0.0,0.0,same,8,8,COG1832,S_ruber
905,8.0,0.0,0.0,same,8,8,absent,S_ruber
906,8.0,0.0,0.0,same,8,8,absent,S_ruber
907,8.0,0.0,0.0,same,8,8,absent,S_ruber
908,8.0,0.0,0.0,same,8,8,absent,S_ruber
909,8.0,0.0,0.0,same,8,8,absent,S_ruber
910,8.0,0.0,0.0,same,8,8,absent,S_ruber
911,8.0,0.0,0.0,same,8,8,absent,S_ruber
912,8.0,0.0,0.0,same,8,8,absent,S_ruber
913,8.0,0.0,0.0,same,8,8,COG0334,S_ruber
914,8.0,0.0,0.0,same,8,8,COG2846,S_ruber
915,8.0,0.0,0.0,same,8,8,absent,S_ruber
916,8.0,0.0,0.0,same,8,8,absent,S_ruber
917,8.0,0.0,0.0,same,8,8,absent,S_ruber
918,8.0,0.0,0.0,same,8,8,COG1028,S_ruber
919,8.0,0.0,0.0,same,8,8,absent,S_ruber
920,8.0,0.0,0.0,same,8,8,absent,S_ruber
921,8.0,0.0,0.0,same,8,8,absent,S_ruber
922,8.0,0.0,0.0,same,8,8,absent,S_ruber
923,8.0,0.0,0.0,same,8,8,absent,S_ruber
924,8.0,0.0,0.0,same,8,8,absent,S_ruber
925,8.0,0.0,0.0,same,8,8,absent,S_ruber
926,8.0,0.0,0.0,same,8,8,absent,S_ruber
927,7.0,1.0,0.0,different,8,8,absent,S_ruber
928,8.0,0.0,0.0,same,8,8,COG0491,S_ruber
929,0.0,8.0,0.0,same,8,8,COG0290,S_ruber
930,8.0,0.0,0.0,same,8,8,absent,S_ruber
931,8.0,0.0,0.0,same,8,8,COG0044,S_ruber
932,8.0,0.0,0.0,same,8,8,absent,S_ruber
933,8.0,0.0,0.0,same,8,8,absent,S_ruber
934,8.0,0.0,0.0,same,8,8,absent,S_ruber
935,8.0,0.0,0.0,same,8,8,absent,S_ruber
936,0.0,8.0,0.0,same,8,8,COG1703,S_ruber
937,6.0,2.0,0.0,different,8,8,absent,S_ruber
938,8.0,0.0,0.0,same,8,8,absent,S_ruber
939,6.0,2.0,0.0,different,8,8,absent,S_ruber
940,8.0,0.0,0.0,same,8,8,COG0745,S_ruber
941,8.0,0.0,0.0,same,8,8,absent,S_ruber
942,8.0,0.0,0.0,same,8,8,absent,S_ruber
943,8.0,0.0,0.0,same,8,8,absent,S_ruber
944,8.0,0.0,0.0,same,8,8,absent,S_ruber
945,8.0,0.0,0.0,same,8,8,COG0438,S_ruber
946,8.0,0.0,0.0,same,8,8,COG1282,S_ruber
947,8.0,0.0,0.0,same,8,8,COG0065,S_ruber
948,8.0,0.0,0.0,same,8,8,absent,S_ruber
949,8.0,0.0,0.0,same,8,8,absent,S_ruber
950,8.0,0.0,0.0,same,8,8,absent,S_ruber
951,8.0,0.0,0.0,same,8,8,absent,S_ruber
952,8.0,0.0,0.0,same,8,8,absent,S_ruber
953,8.0,0.0,0.0,same,8,8,COG1622,S_ruber
954,8.0,0.0,0.0,same,8,8,absent,S_ruber
955,0.0,0.0,8.0,same,8,8,absent,S_ruber
956,8.0,0.0,0.0,same,8,8,COG0769,S_ruber
957,0.0,8.0,0.0,same,8,8,COG2379,S_ruber
958,0.0,8.0,0.0,same,8,8,absent,S_ruber
959,7.0,1.0,0.0,different,8,8,absent,S_ruber
960,8.0,0.0,0.0,same,8,8,absent,S_ruber
961,8.0,0.0,0.0,same,8,8,absent,S_ruber
962,2.0,5.0,1.0,different,8,8,absent,S_ruber
963,8.0,0.0,0.0,same,8,8,COG0483,S_ruber
964,8.0,0.0,0.0,same,8,8,COG0740,S_ruber
965,0.0,8.0,0.0,same,8,8,absent,S_ruber
966,8.0,0.0,0.0,same,8,8,COG1080,S_ruber
967,8.0,0.0,0.0,same,8,8,absent,S_ruber
968,8.0,0.0,0.0,same,8,8,COG0528,S_ruber
969,8.0,0.0,0.0,same,8,8,absent,S_ruber
970,0.0,8.0,0.0,same,8,8,COG0415,S_ruber
971,8.0,0.0,0.0,same,8,8,COG0315,S_ruber
972,8.0,0.0,0.0,same,8,8,absent,S_ruber
973,7.0,1.0,0.0,different,8,8,absent,S_ruber
974,8.0,0.0,0.0,same,8,8,absent,S_ruber
