ortologus_row,start_codons,ATG,GTG,TTG,uniformity,Species,Genes,Alg.-Conn.,S_ruber0.fasta,S_ruber1.fasta,S_ruber2.fasta,S_ruber3.fasta,S_ruber4.fasta,S_ruber5.fasta,S_ruber6.fasta,S_ruber7.fasta,cog,organism
88,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1084214380:0.964,BJLFMBCO_02952_S_ruber0_5,GNNGOPDE_03231_S_ruber1_3,DFALBHKG_03008_S_ruber2_4,NHIKOAIL_03128_S_ruber3_5,KFBDFGIE_03094_S_ruber4_1,MENLLFMI_03058_S_ruber5_1,FBNFPFMN_03056_S_ruber6_2,HOOJEANF_03000_S_ruber7_2,COG0526,S_ruber
89,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1086980370:0.958,BJLFMBCO_00964_S_ruber0_5,GNNGOPDE_01093_S_ruber1_3,DFALBHKG_00955_S_ruber2_4,NHIKOAIL_01005_S_ruber3_5,KFBDFGIE_00921_S_ruber4_1,MENLLFMI_01005_S_ruber5_1,FBNFPFMN_01037_S_ruber6_2,HOOJEANF_00957_S_ruber7_2,absent,S_ruber
90,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1088603918:0.964,BJLFMBCO_00617_S_ruber0_5,GNNGOPDE_00687_S_ruber1_3,DFALBHKG_00608_S_ruber2_4,NHIKOAIL_00600_S_ruber3_5,KFBDFGIE_00555_S_ruber4_1,MENLLFMI_00619_S_ruber5_1,FBNFPFMN_00595_S_ruber6_2,HOOJEANF_00573_S_ruber7_2,COG0572,S_ruber
91,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1089261412:0.959,BJLFMBCO_02502_S_ruber0_5,GNNGOPDE_02773_S_ruber1_3,DFALBHKG_02549_S_ruber2_4,NHIKOAIL_02673_S_ruber3_5,KFBDFGIE_02652_S_ruber4_1,MENLLFMI_02605_S_ruber5_1,FBNFPFMN_02602_S_ruber6_2,HOOJEANF_02543_S_ruber7_2,COG1001,S_ruber
92,"['GTG', 'GTG', 'GTG', 'GTG', 'GTG', 'GTG', 'GTG', 'GTG']",0.0,8.0,0.0,same,8,8,@1089585286:0.964,BJLFMBCO_00623_S_ruber0_5,GNNGOPDE_00693_S_ruber1_3,DFALBHKG_00614_S_ruber2_4,NHIKOAIL_00606_S_ruber3_5,KFBDFGIE_00561_S_ruber4_1,MENLLFMI_00625_S_ruber5_1,FBNFPFMN_00601_S_ruber6_2,HOOJEANF_00579_S_ruber7_2,absent,S_ruber
93,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1092543050:0.97,BJLFMBCO_02372_S_ruber0_5,GNNGOPDE_02546_S_ruber1_3,DFALBHKG_02418_S_ruber2_4,NHIKOAIL_02437_S_ruber3_5,KFBDFGIE_02520_S_ruber4_1,MENLLFMI_02474_S_ruber5_1,FBNFPFMN_02472_S_ruber6_2,HOOJEANF_02409_S_ruber7_2,absent,S_ruber
94,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@109281230:0.957,BJLFMBCO_00922_S_ruber0_5,GNNGOPDE_01051_S_ruber1_3,DFALBHKG_00913_S_ruber2_4,NHIKOAIL_00962_S_ruber3_5,KFBDFGIE_00879_S_ruber4_1,MENLLFMI_00963_S_ruber5_1,FBNFPFMN_00995_S_ruber6_2,HOOJEANF_00913_S_ruber7_2,absent,S_ruber
95,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1093539458:0.946,BJLFMBCO_02770_S_ruber0_5,GNNGOPDE_03044_S_ruber1_3,DFALBHKG_02822_S_ruber2_4,NHIKOAIL_02940_S_ruber3_5,KFBDFGIE_02916_S_ruber4_1,MENLLFMI_02873_S_ruber5_1,FBNFPFMN_02871_S_ruber6_2,HOOJEANF_02810_S_ruber7_2,absent,S_ruber
96,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1094537112:0.567,BJLFMBCO_00158_S_ruber0_5,GNNGOPDE_00179_S_ruber1_3,DFALBHKG_00166_S_ruber2_4,NHIKOAIL_00171_S_ruber3_5,KFBDFGIE_00165_S_ruber4_1,MENLLFMI_00178_S_ruber5_1,FBNFPFMN_00172_S_ruber6_2,HOOJEANF_00163_S_ruber7_2,absent,S_ruber
97,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1095165020:0.955,BJLFMBCO_00140_S_ruber0_5,GNNGOPDE_00160_S_ruber1_3,DFALBHKG_00145_S_ruber2_4,NHIKOAIL_00152_S_ruber3_5,KFBDFGIE_00151_S_ruber4_1,MENLLFMI_00159_S_ruber5_1,FBNFPFMN_00153_S_ruber6_2,HOOJEANF_00146_S_ruber7_2,absent,S_ruber
98,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1096287604:0.965,BJLFMBCO_00750_S_ruber0_5,GNNGOPDE_00872_S_ruber1_3,DFALBHKG_00737_S_ruber2_4,NHIKOAIL_00782_S_ruber3_5,KFBDFGIE_00699_S_ruber4_1,MENLLFMI_00784_S_ruber5_1,FBNFPFMN_00819_S_ruber6_2,HOOJEANF_00737_S_ruber7_2,COG0128,S_ruber
99,"['GTG', 'GTG', 'ATG', 'GTG', 'ATG', 'ATG', 'GTG', 'GTG']",3.0,5.0,0.0,different,8,8,@110010242:0.809,BJLFMBCO_00166_S_ruber0_5,GNNGOPDE_00188_S_ruber1_3,DFALBHKG_00174_S_ruber2_4,NHIKOAIL_00180_S_ruber3_5,KFBDFGIE_00175_S_ruber4_1,MENLLFMI_00187_S_ruber5_1,FBNFPFMN_00181_S_ruber6_2,HOOJEANF_00171_S_ruber7_2,absent,S_ruber
100,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1101530912:0.791,BJLFMBCO_01661_S_ruber0_5,GNNGOPDE_01788_S_ruber1_3,DFALBHKG_01655_S_ruber2_4,NHIKOAIL_01705_S_ruber3_5,KFBDFGIE_01623_S_ruber4_1,MENLLFMI_01711_S_ruber5_1,FBNFPFMN_01738_S_ruber6_2,HOOJEANF_01687_S_ruber7_2,absent,S_ruber
101,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1101671016:0.954,BJLFMBCO_02345_S_ruber0_5,GNNGOPDE_02519_S_ruber1_3,DFALBHKG_02390_S_ruber2_4,NHIKOAIL_02408_S_ruber3_5,KFBDFGIE_02493_S_ruber4_1,MENLLFMI_02446_S_ruber5_1,FBNFPFMN_02444_S_ruber6_2,HOOJEANF_02382_S_ruber7_2,absent,S_ruber
102,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1102596980:0.929,BJLFMBCO_02025_S_ruber0_5,GNNGOPDE_02173_S_ruber1_3,DFALBHKG_02038_S_ruber2_4,NHIKOAIL_02073_S_ruber3_5,KFBDFGIE_02006_S_ruber4_1,MENLLFMI_02100_S_ruber5_1,FBNFPFMN_02110_S_ruber6_2,HOOJEANF_02045_S_ruber7_2,absent,S_ruber
103,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1103586016:0.959,BJLFMBCO_00125_S_ruber0_5,GNNGOPDE_00140_S_ruber1_3,DFALBHKG_00129_S_ruber2_4,NHIKOAIL_00138_S_ruber3_5,KFBDFGIE_00135_S_ruber4_1,MENLLFMI_00145_S_ruber5_1,FBNFPFMN_00139_S_ruber6_2,HOOJEANF_00132_S_ruber7_2,absent,S_ruber
104,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1103991082:0.956,BJLFMBCO_00648_S_ruber0_5,GNNGOPDE_00717_S_ruber1_3,DFALBHKG_00639_S_ruber2_4,NHIKOAIL_00630_S_ruber3_5,KFBDFGIE_00593_S_ruber4_1,MENLLFMI_00650_S_ruber5_1,FBNFPFMN_00629_S_ruber6_2,HOOJEANF_00603_S_ruber7_2,COG0472,S_ruber
105,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1109865776:0.958,BJLFMBCO_00961_S_ruber0_5,GNNGOPDE_01090_S_ruber1_3,DFALBHKG_00952_S_ruber2_4,NHIKOAIL_01002_S_ruber3_5,KFBDFGIE_00918_S_ruber4_1,MENLLFMI_01002_S_ruber5_1,FBNFPFMN_01034_S_ruber6_2,HOOJEANF_00954_S_ruber7_2,COG4663,S_ruber
106,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1109919758:0.797,BJLFMBCO_01649_S_ruber0_5,GNNGOPDE_01777_S_ruber1_3,DFALBHKG_01644_S_ruber2_4,NHIKOAIL_01695_S_ruber3_5,KFBDFGIE_01613_S_ruber4_1,MENLLFMI_01700_S_ruber5_1,FBNFPFMN_01728_S_ruber6_2,HOOJEANF_01676_S_ruber7_2,absent,S_ruber
107,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1111533596:0.967,BJLFMBCO_01615_S_ruber0_5,GNNGOPDE_01742_S_ruber1_3,DFALBHKG_01608_S_ruber2_4,NHIKOAIL_01660_S_ruber3_5,KFBDFGIE_01577_S_ruber4_1,MENLLFMI_01665_S_ruber5_1,FBNFPFMN_01695_S_ruber6_2,HOOJEANF_01641_S_ruber7_2,absent,S_ruber
108,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1113103652:0.963,BJLFMBCO_01269_S_ruber0_5,GNNGOPDE_01391_S_ruber1_3,DFALBHKG_01262_S_ruber2_4,NHIKOAIL_01307_S_ruber3_5,KFBDFGIE_01223_S_ruber4_1,MENLLFMI_01313_S_ruber5_1,FBNFPFMN_01340_S_ruber6_2,HOOJEANF_01293_S_ruber7_2,absent,S_ruber
109,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1113509394:0.937,BJLFMBCO_02753_S_ruber0_5,GNNGOPDE_03024_S_ruber1_3,DFALBHKG_02807_S_ruber2_4,NHIKOAIL_02923_S_ruber3_5,KFBDFGIE_02897_S_ruber4_1,MENLLFMI_02854_S_ruber5_1,FBNFPFMN_02850_S_ruber6_2,HOOJEANF_02791_S_ruber7_2,absent,S_ruber
110,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1114081278:0.945,BJLFMBCO_00840_S_ruber0_5,GNNGOPDE_00966_S_ruber1_3,DFALBHKG_00828_S_ruber2_4,NHIKOAIL_00876_S_ruber3_5,KFBDFGIE_00794_S_ruber4_1,MENLLFMI_00876_S_ruber5_1,FBNFPFMN_00911_S_ruber6_2,HOOJEANF_00832_S_ruber7_2,COG0424,S_ruber
111,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1115027740:0.969,BJLFMBCO_02063_S_ruber0_5,GNNGOPDE_02218_S_ruber1_3,DFALBHKG_02078_S_ruber2_4,NHIKOAIL_02113_S_ruber3_5,KFBDFGIE_02048_S_ruber4_1,MENLLFMI_02140_S_ruber5_1,FBNFPFMN_02152_S_ruber6_2,HOOJEANF_02086_S_ruber7_2,absent,S_ruber
112,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1123075746:0.94,BJLFMBCO_02405_S_ruber0_5,GNNGOPDE_02575_S_ruber1_3,DFALBHKG_02453_S_ruber2_4,NHIKOAIL_02474_S_ruber3_5,KFBDFGIE_02557_S_ruber4_1,MENLLFMI_02508_S_ruber5_1,FBNFPFMN_02507_S_ruber6_2,HOOJEANF_02445_S_ruber7_2,absent,S_ruber
113,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1124215276:0.95,BJLFMBCO_01858_S_ruber0_5,GNNGOPDE_01998_S_ruber1_3,DFALBHKG_01870_S_ruber2_4,NHIKOAIL_01907_S_ruber3_5,KFBDFGIE_01838_S_ruber4_1,MENLLFMI_01910_S_ruber5_1,FBNFPFMN_01945_S_ruber6_2,HOOJEANF_01884_S_ruber7_2,absent,S_ruber
114,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1125706946:0.946,BJLFMBCO_01072_S_ruber0_5,GNNGOPDE_01199_S_ruber1_3,DFALBHKG_01067_S_ruber2_4,NHIKOAIL_01115_S_ruber3_5,KFBDFGIE_01027_S_ruber4_1,MENLLFMI_01113_S_ruber5_1,FBNFPFMN_01146_S_ruber6_2,HOOJEANF_01062_S_ruber7_2,absent,S_ruber
115,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1126835950:0.965,BJLFMBCO_01383_S_ruber0_5,GNNGOPDE_01507_S_ruber1_3,DFALBHKG_01379_S_ruber2_4,NHIKOAIL_01425_S_ruber3_5,KFBDFGIE_01344_S_ruber4_1,MENLLFMI_01430_S_ruber5_1,FBNFPFMN_01460_S_ruber6_2,HOOJEANF_01407_S_ruber7_2,COG0662,S_ruber
116,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1126933926:0.668,BJLFMBCO_01621_S_ruber0_5,GNNGOPDE_01748_S_ruber1_3,DFALBHKG_01614_S_ruber2_4,NHIKOAIL_01666_S_ruber3_5,KFBDFGIE_01583_S_ruber4_1,MENLLFMI_01671_S_ruber5_1,FBNFPFMN_01701_S_ruber6_2,HOOJEANF_01647_S_ruber7_2,absent,S_ruber
117,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@112766096:0.949,BJLFMBCO_01092_S_ruber0_5,GNNGOPDE_01215_S_ruber1_3,DFALBHKG_01083_S_ruber2_4,NHIKOAIL_01131_S_ruber3_5,KFBDFGIE_01046_S_ruber4_1,MENLLFMI_01129_S_ruber5_1,FBNFPFMN_01163_S_ruber6_2,HOOJEANF_01078_S_ruber7_2,absent,S_ruber
118,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1127734822:0.95,BJLFMBCO_02642_S_ruber0_5,GNNGOPDE_02911_S_ruber1_3,DFALBHKG_02691_S_ruber2_4,NHIKOAIL_02812_S_ruber3_5,KFBDFGIE_02784_S_ruber4_1,MENLLFMI_02743_S_ruber5_1,FBNFPFMN_02738_S_ruber6_2,HOOJEANF_02678_S_ruber7_2,absent,S_ruber
119,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1128090404:0.956,BJLFMBCO_00417_S_ruber0_5,GNNGOPDE_00486_S_ruber1_3,DFALBHKG_00411_S_ruber2_4,NHIKOAIL_00396_S_ruber3_5,KFBDFGIE_00354_S_ruber4_1,MENLLFMI_00420_S_ruber5_1,FBNFPFMN_00400_S_ruber6_2,HOOJEANF_00373_S_ruber7_2,absent,S_ruber
120,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1128928022:0.924,BJLFMBCO_02659_S_ruber0_5,GNNGOPDE_02927_S_ruber1_3,DFALBHKG_02710_S_ruber2_4,NHIKOAIL_02826_S_ruber3_5,KFBDFGIE_02801_S_ruber4_1,MENLLFMI_02759_S_ruber5_1,FBNFPFMN_02755_S_ruber6_2,HOOJEANF_02695_S_ruber7_2,absent,S_ruber
121,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1130045400:0.963,BJLFMBCO_01387_S_ruber0_5,GNNGOPDE_01511_S_ruber1_3,DFALBHKG_01383_S_ruber2_4,NHIKOAIL_01429_S_ruber3_5,KFBDFGIE_01348_S_ruber4_1,MENLLFMI_01434_S_ruber5_1,FBNFPFMN_01464_S_ruber6_2,HOOJEANF_01411_S_ruber7_2,COG2096,S_ruber
122,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1130278752:0.885,BJLFMBCO_00791_S_ruber0_5,GNNGOPDE_00914_S_ruber1_3,DFALBHKG_00778_S_ruber2_4,NHIKOAIL_00826_S_ruber3_5,KFBDFGIE_00740_S_ruber4_1,MENLLFMI_00825_S_ruber5_1,FBNFPFMN_00860_S_ruber6_2,HOOJEANF_00777_S_ruber7_2,absent,S_ruber
123,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1133166308:0.925,BJLFMBCO_00921_S_ruber0_5,GNNGOPDE_01050_S_ruber1_3,DFALBHKG_00912_S_ruber2_4,NHIKOAIL_00961_S_ruber3_5,KFBDFGIE_00878_S_ruber4_1,MENLLFMI_00962_S_ruber5_1,FBNFPFMN_00994_S_ruber6_2,HOOJEANF_00912_S_ruber7_2,absent,S_ruber
124,"['ATG', 'ATG', 'TTG', 'TTG', 'ATG', 'ATG', 'ATG', 'ATG']",6.0,0.0,2.0,different,8,8,@1133612160:0.922,BJLFMBCO_02831_S_ruber0_5,GNNGOPDE_03105_S_ruber1_3,DFALBHKG_02883_S_ruber2_4,NHIKOAIL_03004_S_ruber3_5,KFBDFGIE_02978_S_ruber4_1,MENLLFMI_02934_S_ruber5_1,FBNFPFMN_02932_S_ruber6_2,HOOJEANF_02873_S_ruber7_2,absent,S_ruber
125,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@113590150:0.939,BJLFMBCO_02505_S_ruber0_5,GNNGOPDE_02776_S_ruber1_3,DFALBHKG_02552_S_ruber2_4,NHIKOAIL_02675_S_ruber3_5,KFBDFGIE_02655_S_ruber4_1,MENLLFMI_02607_S_ruber5_1,FBNFPFMN_02605_S_ruber6_2,HOOJEANF_02546_S_ruber7_2,absent,S_ruber
126,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1136450134:0.963,BJLFMBCO_02978_S_ruber0_5,GNNGOPDE_03260_S_ruber1_3,DFALBHKG_03047_S_ruber2_4,NHIKOAIL_03156_S_ruber3_5,KFBDFGIE_03126_S_ruber4_1,MENLLFMI_03095_S_ruber5_1,FBNFPFMN_03092_S_ruber6_2,HOOJEANF_03036_S_ruber7_2,absent,S_ruber
127,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1138976418:0.916,BJLFMBCO_02007_S_ruber0_5,GNNGOPDE_02156_S_ruber1_3,DFALBHKG_02021_S_ruber2_4,NHIKOAIL_02053_S_ruber3_5,KFBDFGIE_01988_S_ruber4_1,MENLLFMI_02083_S_ruber5_1,FBNFPFMN_02092_S_ruber6_2,HOOJEANF_02028_S_ruber7_2,absent,S_ruber
128,"['GTG', 'GTG', 'GTG', 'GTG', 'GTG', 'GTG', 'GTG', 'GTG']",0.0,8.0,0.0,same,8,8,@1139529924:0.956,BJLFMBCO_01413_S_ruber0_5,GNNGOPDE_01537_S_ruber1_3,DFALBHKG_01409_S_ruber2_4,NHIKOAIL_01455_S_ruber3_5,KFBDFGIE_01374_S_ruber4_1,MENLLFMI_01460_S_ruber5_1,FBNFPFMN_01491_S_ruber6_2,HOOJEANF_01437_S_ruber7_2,absent,S_ruber
129,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1140505794:0.955,BJLFMBCO_02738_S_ruber0_5,GNNGOPDE_03009_S_ruber1_3,DFALBHKG_02792_S_ruber2_4,NHIKOAIL_02908_S_ruber3_5,KFBDFGIE_02882_S_ruber4_1,MENLLFMI_02839_S_ruber5_1,FBNFPFMN_02835_S_ruber6_2,HOOJEANF_02775_S_ruber7_2,absent,S_ruber
130,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1142081972:0.959,BJLFMBCO_01862_S_ruber0_5,GNNGOPDE_02002_S_ruber1_3,DFALBHKG_01874_S_ruber2_4,NHIKOAIL_01911_S_ruber3_5,KFBDFGIE_01842_S_ruber4_1,MENLLFMI_01914_S_ruber5_1,FBNFPFMN_01949_S_ruber6_2,HOOJEANF_01888_S_ruber7_2,absent,S_ruber
131,"['GTG', 'GTG', 'GTG', 'GTG', 'GTG', 'GTG', 'GTG', 'GTG']",0.0,8.0,0.0,same,8,8,@1142214204:0.932,BJLFMBCO_00574_S_ruber0_5,GNNGOPDE_00644_S_ruber1_3,DFALBHKG_00565_S_ruber2_4,NHIKOAIL_00556_S_ruber3_5,KFBDFGIE_00510_S_ruber4_1,MENLLFMI_00576_S_ruber5_1,FBNFPFMN_00551_S_ruber6_2,HOOJEANF_00530_S_ruber7_2,absent,S_ruber
132,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@114380620:0.85,BJLFMBCO_01546_S_ruber0_5,GNNGOPDE_01674_S_ruber1_3,DFALBHKG_01545_S_ruber2_4,NHIKOAIL_01590_S_ruber3_5,KFBDFGIE_01514_S_ruber4_1,MENLLFMI_01593_S_ruber5_1,FBNFPFMN_01625_S_ruber6_2,HOOJEANF_01573_S_ruber7_2,absent,S_ruber
133,"['GTG', 'GTG', 'ATG', 'GTG', 'GTG', 'GTG', 'GTG', 'GTG']",1.0,7.0,0.0,different,8,8,@1143807880:0.957,BJLFMBCO_01023_S_ruber0_5,GNNGOPDE_01149_S_ruber1_3,DFALBHKG_01016_S_ruber2_4,NHIKOAIL_01065_S_ruber3_5,KFBDFGIE_00979_S_ruber4_1,MENLLFMI_01063_S_ruber5_1,FBNFPFMN_01097_S_ruber6_2,HOOJEANF_01012_S_ruber7_2,absent,S_ruber
134,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1144554134:0.969,BJLFMBCO_02430_S_ruber0_5,GNNGOPDE_02599_S_ruber1_3,DFALBHKG_02478_S_ruber2_4,NHIKOAIL_02499_S_ruber3_5,KFBDFGIE_02582_S_ruber4_1,MENLLFMI_02532_S_ruber5_1,FBNFPFMN_02532_S_ruber6_2,HOOJEANF_02470_S_ruber7_2,COG0307,S_ruber
135,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1146431186:0.958,BJLFMBCO_01494_S_ruber0_5,GNNGOPDE_01621_S_ruber1_3,DFALBHKG_01490_S_ruber2_4,NHIKOAIL_01538_S_ruber3_5,KFBDFGIE_01461_S_ruber4_1,MENLLFMI_01541_S_ruber5_1,FBNFPFMN_01573_S_ruber6_2,HOOJEANF_01521_S_ruber7_2,absent,S_ruber
136,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1146740408:0.949,BJLFMBCO_01743_S_ruber0_5,GNNGOPDE_01874_S_ruber1_3,DFALBHKG_01745_S_ruber2_4,NHIKOAIL_01789_S_ruber3_5,KFBDFGIE_01723_S_ruber4_1,MENLLFMI_01793_S_ruber5_1,FBNFPFMN_01821_S_ruber6_2,HOOJEANF_01769_S_ruber7_2,absent,S_ruber
137,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1147077336:0.949,BJLFMBCO_01205_S_ruber0_5,GNNGOPDE_01327_S_ruber1_3,DFALBHKG_01197_S_ruber2_4,NHIKOAIL_01243_S_ruber3_5,KFBDFGIE_01161_S_ruber4_1,MENLLFMI_01241_S_ruber5_1,FBNFPFMN_01276_S_ruber6_2,HOOJEANF_01230_S_ruber7_2,absent,S_ruber
138,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1148243822:0.958,BJLFMBCO_02697_S_ruber0_5,GNNGOPDE_02968_S_ruber1_3,DFALBHKG_02749_S_ruber2_4,NHIKOAIL_02867_S_ruber3_5,KFBDFGIE_02840_S_ruber4_1,MENLLFMI_02798_S_ruber5_1,FBNFPFMN_02794_S_ruber6_2,HOOJEANF_02734_S_ruber7_2,absent,S_ruber
139,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1150812296:0.948,BJLFMBCO_02446_S_ruber0_5,GNNGOPDE_02717_S_ruber1_3,DFALBHKG_02493_S_ruber2_4,NHIKOAIL_02617_S_ruber3_5,KFBDFGIE_02596_S_ruber4_1,MENLLFMI_02548_S_ruber5_1,FBNFPFMN_02547_S_ruber6_2,HOOJEANF_02485_S_ruber7_2,COG0115,S_ruber
140,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1151808506:0.95,BJLFMBCO_00049_S_ruber0_5,GNNGOPDE_00049_S_ruber1_3,DFALBHKG_00050_S_ruber2_4,NHIKOAIL_00050_S_ruber3_5,KFBDFGIE_00049_S_ruber4_1,MENLLFMI_00049_S_ruber5_1,FBNFPFMN_00050_S_ruber6_2,HOOJEANF_00049_S_ruber7_2,absent,S_ruber
141,"['GTG', 'GTG', 'GTG', 'GTG', 'GTG', 'GTG', 'GTG', 'GTG']",0.0,8.0,0.0,same,8,8,@1155862968:0.963,BJLFMBCO_01791_S_ruber0_5,GNNGOPDE_01924_S_ruber1_3,DFALBHKG_01796_S_ruber2_4,NHIKOAIL_01838_S_ruber3_5,KFBDFGIE_01771_S_ruber4_1,MENLLFMI_01843_S_ruber5_1,FBNFPFMN_01871_S_ruber6_2,HOOJEANF_01817_S_ruber7_2,absent,S_ruber
