locus_tag	ftype	length_bp	gene	EC_number	COG	product
GNNGOPDE_00424	CDS	2031	tkt	2.2.1.1		Transketolase
GNNGOPDE_00425	CDS	681	tal_2	2.2.1.2	COG0176	Transaldolase
GNNGOPDE_00426	CDS	1623	sglT_1			Sodium/glucose cotransporter
GNNGOPDE_00427	CDS	990				hypothetical protein
GNNGOPDE_00428	CDS	1074				hypothetical protein
GNNGOPDE_00429	CDS	384				hypothetical protein
GNNGOPDE_00430	CDS	276				hypothetical protein
GNNGOPDE_00431	CDS	171				hypothetical protein
GNNGOPDE_00432	CDS	1146				hypothetical protein
GNNGOPDE_00433	CDS	1164	pimB_1	2.4.1.346	COG0438	GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase
GNNGOPDE_00434	CDS	897				hypothetical protein
GNNGOPDE_00435	CDS	510				hypothetical protein
GNNGOPDE_00436	CDS	777				hypothetical protein
GNNGOPDE_00437	CDS	1005				hypothetical protein
GNNGOPDE_00438	CDS	465				hypothetical protein
GNNGOPDE_00439	CDS	891	ephA	3.3.2.10		Epoxide hydrolase A
GNNGOPDE_00440	CDS	318				hypothetical protein
GNNGOPDE_00441	CDS	375				hypothetical protein
GNNGOPDE_00442	CDS	1767				hypothetical protein
GNNGOPDE_00443	CDS	990	mamB			Magnetosome protein MamB
GNNGOPDE_00444	CDS	144				hypothetical protein
GNNGOPDE_00445	CDS	693	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
GNNGOPDE_00446	CDS	279				hypothetical protein
GNNGOPDE_00447	CDS	1920				hypothetical protein
GNNGOPDE_00448	CDS	3471				hypothetical protein
GNNGOPDE_00449	CDS	435				hypothetical protein
GNNGOPDE_00450	CDS	1824	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
GNNGOPDE_00451	CDS	1386				hypothetical protein
GNNGOPDE_00452	CDS	2727				hypothetical protein
GNNGOPDE_00453	CDS	2610	lysA	4.1.1.20		Diaminopimelate decarboxylase
GNNGOPDE_00454	CDS	507				hypothetical protein
GNNGOPDE_00455	CDS	768				putative protein
GNNGOPDE_00456	CDS	483	umuD	3.4.21.-	COG1974	Protein UmuD
GNNGOPDE_00457	CDS	1281	umuC		COG0389	Protein UmuC
GNNGOPDE_00458	CDS	1647				hypothetical protein
GNNGOPDE_00459	CDS	3192	tolB_1			Tol-Pal system protein TolB
GNNGOPDE_00460	CDS	1860	nosZ	1.7.2.4		Nitrous-oxide reductase
GNNGOPDE_00461	CDS	660				hypothetical protein
GNNGOPDE_00462	CDS	1392	nosD			putative ABC transporter binding protein NosD
GNNGOPDE_00463	CDS	681	lnrL_1	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
GNNGOPDE_00464	CDS	795				hypothetical protein
GNNGOPDE_00465	CDS	711				hypothetical protein
GNNGOPDE_00466	CDS	309				hypothetical protein
GNNGOPDE_00467	CDS	204				hypothetical protein
GNNGOPDE_00468	CDS	522	cbaB	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
GNNGOPDE_00469	CDS	1674	cbaA	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1
GNNGOPDE_00470	CDS	618				hypothetical protein
GNNGOPDE_00471	CDS	810	nagR		COG2188	HTH-type transcriptional repressor NagR
GNNGOPDE_00472	CDS	108				hypothetical protein
GNNGOPDE_00473	CDS	1200				hypothetical protein
GNNGOPDE_00474	CDS	921				hypothetical protein
GNNGOPDE_00475	CDS	597				hypothetical protein
GNNGOPDE_00476	CDS	222				hypothetical protein
GNNGOPDE_00477	CDS	219				hypothetical protein
GNNGOPDE_00478	CDS	1515	fixN	1.9.3.1	COG3278	Cytochrome c oxidase subunit 1 , bacteroid
GNNGOPDE_00479	CDS	597				hypothetical protein
GNNGOPDE_00480	CDS	780				hypothetical protein
GNNGOPDE_00481	CDS	2136	ctpV	7.2.2.8	COG2217	putative copper-exporting P-type ATPase V
GNNGOPDE_00482	CDS	1455	gloB	3.1.2.6		Hydroxyacylglutathione hydrolase
GNNGOPDE_00483	CDS	765				hypothetical protein
GNNGOPDE_00484	CDS	750	zupT_1			Zinc transporter ZupT
GNNGOPDE_00485	CDS	513	dps1	1.16.-.-	COG0783	DNA protection during starvation protein 1
GNNGOPDE_00486	CDS	3144	mdtB_1			Multidrug resistance protein MdtB
GNNGOPDE_00487	CDS	501				hypothetical protein
GNNGOPDE_00488	CDS	714	tenA	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
GNNGOPDE_00489	CDS	3336	rcsC_7	2.7.13.3		Sensor histidine kinase RcsC
GNNGOPDE_00490	CDS	624				hypothetical protein
GNNGOPDE_00491	CDS	210				hypothetical protein
GNNGOPDE_00492	CDS	2355	copA_1	7.2.2.8	COG2217	Copper-exporting P-type ATPase
GNNGOPDE_00493	CDS	3663	cheB_1	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
GNNGOPDE_00494	CDS	813	uppP	3.6.1.27		Undecaprenyl-diphosphatase
GNNGOPDE_00495	CDS	216				hypothetical protein
GNNGOPDE_00496	CDS	816				hypothetical protein
GNNGOPDE_00497	CDS	1299	der		COG1160	GTPase Der
GNNGOPDE_00498	CDS	780				hypothetical protein
GNNGOPDE_00499	CDS	705				hypothetical protein
GNNGOPDE_00500	CDS	1035	pqiB		COG3008	Intermembrane transport protein PqiB
GNNGOPDE_00501	CDS	768	mkl_1		COG1127	putative ribonucleotide transport ATP-binding protein mkl
GNNGOPDE_00502	CDS	1116				hypothetical protein
GNNGOPDE_00503	CDS	414				hypothetical protein
GNNGOPDE_00504	CDS	687	pal_1			Peptidoglycan-associated lipoprotein
GNNGOPDE_00505	CDS	984	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
GNNGOPDE_00506	CDS	1389	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
GNNGOPDE_00507	CDS	2811				hypothetical protein
GNNGOPDE_00508	CDS	525	mmpR5			HTH-type transcriptional regulator MmpR5
GNNGOPDE_00509	CDS	2337				hypothetical protein
GNNGOPDE_00510	CDS	2982	btuB_3			Vitamin B12 transporter BtuB
GNNGOPDE_00511	CDS	3429	rcsC_8	2.7.13.3		Sensor histidine kinase RcsC
GNNGOPDE_00512	CDS	192				hypothetical protein
GNNGOPDE_00513	CDS	1620				hypothetical protein
GNNGOPDE_00514	CDS	1083	ccpA		COG1609	Catabolite control protein A
GNNGOPDE_00515	CDS	2997	susC			TonB-dependent receptor SusC
GNNGOPDE_00516	CDS	1644	susD			Starch-binding protein SusD
GNNGOPDE_00517	CDS	1446				hypothetical protein
GNNGOPDE_00518	CDS	4029	glgB_1	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
GNNGOPDE_00519	CDS	417				hypothetical protein
GNNGOPDE_00520	CDS	1884	tvaII_1	3.2.1.135		Neopullulanase 2
GNNGOPDE_00521	CDS	456				hypothetical protein
GNNGOPDE_00522	CDS	711				hypothetical protein
GNNGOPDE_00523	CDS	1260				hypothetical protein
GNNGOPDE_00524	CDS	3186				TonB-dependent receptor P26
GNNGOPDE_00525	CDS	1626				hypothetical protein
GNNGOPDE_00526	CDS	2625	chb	3.2.1.52		Chitobiase
GNNGOPDE_00527	CDS	1026	purR		COG1609	HTH-type transcriptional repressor PurR
GNNGOPDE_00528	CDS	1131				hypothetical protein
GNNGOPDE_00529	CDS	1845				hypothetical protein
GNNGOPDE_00530	CDS	2913	nagZ	3.2.1.52		Beta-hexosaminidase
GNNGOPDE_00531	CDS	915	murK	2.7.1.-	COG2971	N-acetylmuramic acid/N-acetylglucosamine kinase
GNNGOPDE_00532	CDS	1554	sglT_2			Sodium/glucose cotransporter
GNNGOPDE_00533	CDS	171				hypothetical protein
GNNGOPDE_00534	CDS	240				hypothetical protein
GNNGOPDE_00535	CDS	348				hypothetical protein
GNNGOPDE_00536	CDS	366				hypothetical protein
GNNGOPDE_00537	tRNA	76				tRNA-Met(cat)
GNNGOPDE_00538	CDS	471				hypothetical protein
GNNGOPDE_00539	CDS	1542				hypothetical protein
GNNGOPDE_00540	CDS	1194	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
GNNGOPDE_00541	CDS	987				putative epimerase/dehydratase
GNNGOPDE_00542	CDS	498	decR		COG1522	DNA-binding transcriptional activator DecR
GNNGOPDE_00543	CDS	1341	glnA	6.3.1.2		Glutamine synthetase
GNNGOPDE_00544	CDS	1299	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
GNNGOPDE_00545	CDS	1863		3.2.1.28	COG3387	Trehalase
GNNGOPDE_00546	CDS	510				hypothetical protein
GNNGOPDE_00547	CDS	498				hypothetical protein
GNNGOPDE_00548	CDS	348				hypothetical protein
GNNGOPDE_00549	CDS	1173				hypothetical protein
GNNGOPDE_00550	CDS	2043	btuB_4			Vitamin B12 transporter BtuB
GNNGOPDE_00551	CDS	375	nqo7	7.1.1.-	COG0838	NADH-quinone oxidoreductase subunit 7
GNNGOPDE_00552	CDS	642	ndhK	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit K, chloroplastic
GNNGOPDE_00553	CDS	705	ndhJ	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J, chloroplastic
GNNGOPDE_00554	CDS	1356	nqo4	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit 4
GNNGOPDE_00555	CDS	678				hypothetical protein
GNNGOPDE_00556	CDS	1362	nqo1	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit 1
GNNGOPDE_00557	CDS	441				hypothetical protein
GNNGOPDE_00558	CDS	1740				hypothetical protein
GNNGOPDE_00559	CDS	339				hypothetical protein
GNNGOPDE_00560	CDS	384				hypothetical protein
GNNGOPDE_00561	CDS	651				hypothetical protein
GNNGOPDE_00562	CDS	1704	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
GNNGOPDE_00563	CDS	738	lspA_1	3.4.23.36		Lipoprotein signal peptidase
GNNGOPDE_00564	CDS	1815	lepA	3.6.5.-	COG0481	Elongation factor 4
GNNGOPDE_00565	CDS	873				hypothetical protein
GNNGOPDE_00566	CDS	1179				hypothetical protein
GNNGOPDE_00567	CDS	978				hypothetical protein
GNNGOPDE_00568	CDS	1050	kefC_1			Glutathione-regulated potassium-efflux system protein KefC
GNNGOPDE_00569	CDS	516				hypothetical protein
GNNGOPDE_00570	CDS	789				hypothetical protein
GNNGOPDE_00571	CDS	1200				hypothetical protein
GNNGOPDE_00572	CDS	510	dhfrIII	1.5.1.3		Dihydrofolate reductase type 3
GNNGOPDE_00573	CDS	1455	aam	3.5.1.13	COG0154	Acylamidase
GNNGOPDE_00574	CDS	1086				hypothetical protein
GNNGOPDE_00575	CDS	414	btsR_3		COG3279	Transcriptional regulatory protein BtsR
GNNGOPDE_00576	CDS	318				hypothetical protein
GNNGOPDE_00577	CDS	2949	tolB_2			Tol-Pal system protein TolB
GNNGOPDE_00578	CDS	1260				hypothetical protein
GNNGOPDE_00579	CDS	885	thyA	2.1.1.45	COG0207	Thymidylate synthase
GNNGOPDE_00580	CDS	288				hypothetical protein
GNNGOPDE_00581	CDS	384	apaG		COG2967	Protein ApaG
GNNGOPDE_00582	CDS	759	cysH_1	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
GNNGOPDE_00583	CDS	1899	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
GNNGOPDE_00584	CDS	1365				hypothetical protein
GNNGOPDE_00585	CDS	411				hypothetical protein
GNNGOPDE_00586	CDS	435				hypothetical protein
GNNGOPDE_00587	CDS	1083				hypothetical protein
GNNGOPDE_00588	CDS	597	yhbO	3.1.2.-	COG0693	Protein/nucleic acid deglycase 2
GNNGOPDE_00589	CDS	396				hypothetical protein
GNNGOPDE_00590	CDS	1098	opuAA_1	7.6.2.9	COG4175	Glycine betaine transport ATP-binding protein OpuAA
GNNGOPDE_00591	CDS	885	opuAB		COG4176	Glycine betaine transport system permease protein OpuAB
GNNGOPDE_00592	CDS	996				hypothetical protein
GNNGOPDE_00593	CDS	1020				hypothetical protein
GNNGOPDE_00594	CDS	1383				hypothetical protein
GNNGOPDE_00595	CDS	801				IS982 family transposase ISClce1
GNNGOPDE_00596	CDS	1008				hypothetical protein
GNNGOPDE_00597	CDS	1242	pbuE		COG2814	Purine efflux pump PbuE
GNNGOPDE_00598	CDS	2832				hypothetical protein
GNNGOPDE_00599	CDS	1632				hypothetical protein
GNNGOPDE_00600	CDS	1152				hypothetical protein
GNNGOPDE_00601	CDS	1173				hypothetical protein
GNNGOPDE_00602	CDS	711	phoU_1		COG0704	Phosphate-specific transport system accessory protein PhoU 
GNNGOPDE_00603	CDS	1212	pimB_2	2.4.1.346	COG0438	GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase
GNNGOPDE_00604	CDS	1236	mgtA	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
GNNGOPDE_00605	CDS	2619				hypothetical protein
GNNGOPDE_00606	CDS	372				hypothetical protein
GNNGOPDE_00607	CDS	699				hypothetical protein
GNNGOPDE_00608	CDS	2946	uvrA_1		COG0178	UvrABC system protein A
GNNGOPDE_00609	CDS	1170	yliI	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
GNNGOPDE_00610	CDS	822				hypothetical protein
GNNGOPDE_00611	CDS	963				hypothetical protein
GNNGOPDE_00612	CDS	621				hypothetical protein
GNNGOPDE_00613	CDS	1242	cpg2	3.4.17.11		Carboxypeptidase G2
GNNGOPDE_00614	CDS	1047				hypothetical protein
GNNGOPDE_00615	CDS	3243	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
GNNGOPDE_00616	CDS	477	dksA			RNA polymerase-binding transcription factor DksA
GNNGOPDE_00617	CDS	609	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
GNNGOPDE_00618	CDS	978	prs2	2.7.6.1		Putative ribose-phosphate pyrophosphokinase 2
GNNGOPDE_00619	CDS	378				hypothetical protein
GNNGOPDE_00620	CDS	444				hypothetical protein
GNNGOPDE_00621	CDS	798	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
GNNGOPDE_00622	CDS	741				hypothetical protein
GNNGOPDE_00623	CDS	1026	zapE			Cell division protein ZapE
GNNGOPDE_00624	CDS	1827	typA		COG1217	GTP-binding protein TypA/BipA
GNNGOPDE_00625	CDS	576				hypothetical protein
GNNGOPDE_00626	CDS	972	dnaJ_1		COG0484	Chaperone protein DnaJ
GNNGOPDE_00627	CDS	1521	accA1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
GNNGOPDE_00628	CDS	708				hypothetical protein
GNNGOPDE_00629	CDS	1026				hypothetical protein
GNNGOPDE_00630	CDS	5964	rcsC_9	2.7.13.3		Sensor histidine kinase RcsC
GNNGOPDE_00631	CDS	207				hypothetical protein
GNNGOPDE_00632	CDS	384				hypothetical protein
GNNGOPDE_00633	CDS	2151	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
GNNGOPDE_00634	CDS	3216	mdtB_2			Multidrug resistance protein MdtB
GNNGOPDE_00635	CDS	429				hypothetical protein
GNNGOPDE_00636	CDS	1251	mdtA_2			Multidrug resistance protein MdtA
GNNGOPDE_00637	CDS	1491	ttgC		COG1538	putative efflux pump outer membrane protein TtgC
GNNGOPDE_00638	CDS	678	rutR		COG1309	HTH-type transcriptional regulator RutR
GNNGOPDE_00639	CDS	489	ppiB	5.2.1.8	COG0652	putative peptidyl-prolyl cis-trans isomerase
GNNGOPDE_00640	CDS	1371	oah1	2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase 1
GNNGOPDE_00641	CDS	1059	metXA	2.3.1.31	COG2021	Homoserine O-acetyltransferase
GNNGOPDE_00642	CDS	807				hypothetical protein
GNNGOPDE_00643	CDS	1125	thrA_1		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
GNNGOPDE_00644	CDS	4020	rcsC_10	2.7.13.3		Sensor histidine kinase RcsC
GNNGOPDE_00645	CDS	732	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
GNNGOPDE_00646	CDS	1743	sdhA_1	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
GNNGOPDE_00647	CDS	453				hypothetical protein
GNNGOPDE_00648	CDS	462				hypothetical protein
GNNGOPDE_00649	CDS	1167	citZ	2.3.3.16	COG0372	Citrate synthase 2
GNNGOPDE_00650	CDS	1791	rne	3.1.26.12		Ribonuclease E
GNNGOPDE_00651	CDS	285				hypothetical protein
GNNGOPDE_00652	CDS	876	phnP	3.1.4.55	COG1235	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase
GNNGOPDE_00653	CDS	429	aroQ1	4.2.1.10	COG0757	3-dehydroquinate dehydratase 1
GNNGOPDE_00654	CDS	477				hypothetical protein
GNNGOPDE_00655	CDS	1698	murJ		COG0728	putative lipid II flippase MurJ
GNNGOPDE_00656	CDS	567				hypothetical protein
GNNGOPDE_00657	CDS	720	ndhI	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
GNNGOPDE_00658	CDS	552				hypothetical protein
GNNGOPDE_00659	CDS	1044	yqeN		COG1466	putative protein YqeN
GNNGOPDE_00660	CDS	633				hypothetical protein
GNNGOPDE_00661	tRNA	76				tRNA-Val(cac)
GNNGOPDE_00662	CDS	561				hypothetical protein
GNNGOPDE_00663	CDS	405	ywle	3.9.1.2		Protein-arginine-phosphatase
GNNGOPDE_00664	CDS	258				hypothetical protein
GNNGOPDE_00665	CDS	789	aviRb	2.1.1.208		23S rRNA (uridine(2479)-2'-O)-methyltransferase
GNNGOPDE_00666	CDS	1305	gdhA_1	1.4.1.3	COG0334	Glutamate dehydrogenase
GNNGOPDE_00667	CDS	1995				hypothetical protein
GNNGOPDE_00668	CDS	1575	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
GNNGOPDE_00669	CDS	414				hypothetical protein
GNNGOPDE_00670	CDS	660				hypothetical protein
GNNGOPDE_00671	CDS	696	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
GNNGOPDE_00672	CDS	492				hypothetical protein
GNNGOPDE_00673	CDS	2139	pcrA_1	3.6.4.12		ATP-dependent DNA helicase PcrA
GNNGOPDE_00674	CDS	921	soj_1	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
GNNGOPDE_00675	CDS	981	spo0J		COG1475	Stage 0 sporulation protein J
GNNGOPDE_00676	CDS	696				hypothetical protein
GNNGOPDE_00677	CDS	1314	bioF	2.3.1.47		8-amino-7-oxononanoate synthase
GNNGOPDE_00678	CDS	1170	yghO			Protein YghO
GNNGOPDE_00679	CDS	699	yjjG	3.1.3.5	COG1011	Pyrimidine 5'-nucleotidase YjjG
GNNGOPDE_00680	CDS	642				hypothetical protein
GNNGOPDE_00681	CDS	708	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
GNNGOPDE_00682	CDS	1536				hypothetical protein
GNNGOPDE_00683	CDS	507	ssb		COG0629	Single-stranded DNA-binding protein
GNNGOPDE_00684	CDS	816	bphD	3.7.1.8	COG0596	2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase
GNNGOPDE_00685	CDS	330				hypothetical protein
GNNGOPDE_00686	CDS	825				hypothetical protein
GNNGOPDE_00687	CDS	645	udk	2.7.1.48	COG0572	Uridine kinase
GNNGOPDE_00688	CDS	771	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
GNNGOPDE_00689	CDS	798	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
GNNGOPDE_00690	CDS	837				hypothetical protein
GNNGOPDE_00691	CDS	834	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
GNNGOPDE_00692	CDS	837	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
GNNGOPDE_00693	CDS	735				hypothetical protein
GNNGOPDE_00694	CDS	831				hypothetical protein
GNNGOPDE_00695	CDS	747				hypothetical protein
GNNGOPDE_00696	CDS	1311	nupX		COG1972	Putative nucleoside permease NupX
GNNGOPDE_00697	CDS	2031				hypothetical protein
GNNGOPDE_00698	CDS	2361	pcrA_2	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
GNNGOPDE_00699	CDS	387				hypothetical protein
GNNGOPDE_00700	CDS	516				hypothetical protein
GNNGOPDE_00701	CDS	900				hypothetical protein
GNNGOPDE_00702	CDS	840	dat	2.6.1.21		D-alanine aminotransferase
GNNGOPDE_00703	CDS	372				hypothetical protein
GNNGOPDE_00704	CDS	648	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
GNNGOPDE_00705	CDS	744				hypothetical protein
GNNGOPDE_00706	CDS	861	putB	1.5.5.2	COG0506	Proline dehydrogenase 2
GNNGOPDE_00707	CDS	546	ymdB	3.1.1.106	COG2110	O-acetyl-ADP-ribose deacetylase
GNNGOPDE_00708	CDS	858	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
GNNGOPDE_00709	CDS	408	IMPDH_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
GNNGOPDE_00710	CDS	1698	pyrG	6.3.4.2		CTP synthase
GNNGOPDE_00711	CDS	651	lexA_1	3.4.21.88		LexA repressor
GNNGOPDE_00712	CDS	438	mraZ			Transcriptional regulator MraZ
GNNGOPDE_00713	CDS	1011	rsmH_1	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
GNNGOPDE_00714	CDS	498				hypothetical protein
GNNGOPDE_00715	CDS	1947	ftsI	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
GNNGOPDE_00716	CDS	1539	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
GNNGOPDE_00717	CDS	1158	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
GNNGOPDE_00718	CDS	1446	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
GNNGOPDE_00719	CDS	1170	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
GNNGOPDE_00720	CDS	1113	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
GNNGOPDE_00721	CDS	1377	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
GNNGOPDE_00722	CDS	780	ftsQ			Cell division protein FtsQ
GNNGOPDE_00723	CDS	1260	ftsA		COG0849	Cell division protein FtsA
GNNGOPDE_00724	CDS	1320	ftsZ			Cell division protein FtsZ
GNNGOPDE_00725	CDS	1695				hypothetical protein
GNNGOPDE_00726	CDS	573				hypothetical protein
GNNGOPDE_00727	CDS	1071	algA_1		COG0662	Alginate biosynthesis protein AlgA
GNNGOPDE_00728	CDS	699	otsB	3.1.3.12	COG1877	Trehalose-6-phosphate phosphatase
GNNGOPDE_00729	CDS	1365	otsA	2.4.1.15	COG0380	Trehalose-6-phosphate synthase
GNNGOPDE_00730	CDS	351				hypothetical protein
GNNGOPDE_00731	CDS	957	glpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
GNNGOPDE_00732	CDS	2328	dap4	3.4.14.5		Dipeptidyl aminopeptidase 4
GNNGOPDE_00733	CDS	1260	alr1	5.1.1.1	COG0787	Alanine racemase 1
GNNGOPDE_00734	CDS	714	phoP_2		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
GNNGOPDE_00735	CDS	1461	sasA_5	2.7.-.-		Adaptive-response sensory-kinase SasA
GNNGOPDE_00736	CDS	2217	dxs_1	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
GNNGOPDE_00737	CDS	630				hypothetical protein
GNNGOPDE_00738	CDS	561				hypothetical protein
GNNGOPDE_00739	CDS	912	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
GNNGOPDE_00740	CDS	1920	cysNC		COG0529	Bifunctional enzyme CysN/CysC
GNNGOPDE_00741	CDS	420				hypothetical protein
GNNGOPDE_00742	CDS	414				hypothetical protein
GNNGOPDE_00743	CDS	1836				hypothetical protein
GNNGOPDE_00744	CDS	363				hypothetical protein
GNNGOPDE_00745	CDS	486				hypothetical protein
GNNGOPDE_00746	CDS	336				hypothetical protein
GNNGOPDE_00747	CDS	420				hypothetical protein
GNNGOPDE_00748	CDS	1044	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
GNNGOPDE_00749	CDS	948	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
GNNGOPDE_00750	CDS	561	rmlC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
GNNGOPDE_00751	CDS	909	rfbD	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
GNNGOPDE_00752	CDS	3099				hypothetical protein
GNNGOPDE_00753	CDS	126				hypothetical protein
GNNGOPDE_00754	CDS	1308				hypothetical protein
GNNGOPDE_00755	CDS	216				hypothetical protein
GNNGOPDE_00756	CDS	747	cysH_2	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
GNNGOPDE_00757	CDS	978	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
GNNGOPDE_00758	CDS	1071	pseB	4.2.1.115	COG1086	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
GNNGOPDE_00759	CDS	1188				hypothetical protein
GNNGOPDE_00760	CDS	1119			COG3385	IS4 family transposase ISBf13
GNNGOPDE_00761	CDS	246				hypothetical protein
GNNGOPDE_00762	CDS	573				hypothetical protein
GNNGOPDE_00763	CDS	561				hypothetical protein
GNNGOPDE_00764	CDS	780				hypothetical protein
GNNGOPDE_00765	CDS	180				hypothetical protein
GNNGOPDE_00766	CDS	1146	mshA_5	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
GNNGOPDE_00767	CDS	1164	mshA_6	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
GNNGOPDE_00768	CDS	1068				hypothetical protein
GNNGOPDE_00769	CDS	99				hypothetical protein
GNNGOPDE_00770	CDS	390			COG3039	IS5 family transposase ISDge16
