locus_tag	ftype	length_bp	gene	EC_number	COG	product
MENLLFMI_00438	CDS	984	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
MENLLFMI_00439	CDS	1389	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
MENLLFMI_00440	CDS	2811				hypothetical protein
MENLLFMI_00441	CDS	525	mmpR5			HTH-type transcriptional regulator MmpR5
MENLLFMI_00442	CDS	2301				hypothetical protein
MENLLFMI_00443	CDS	2982	btuB_3			Vitamin B12 transporter BtuB
MENLLFMI_00444	CDS	342				hypothetical protein
MENLLFMI_00445	CDS	492	rcsC_8	2.7.13.3		Sensor histidine kinase RcsC
MENLLFMI_00446	CDS	504	rcsC_9	2.7.13.3		Sensor histidine kinase RcsC
MENLLFMI_00447	CDS	1620				hypothetical protein
MENLLFMI_00448	CDS	948				IS982 family transposase ISRmsp1
MENLLFMI_00449	CDS	1083	ccpA_1		COG1609	Catabolite control protein A
MENLLFMI_00450	CDS	2997	susC			TonB-dependent receptor SusC
MENLLFMI_00451	CDS	1638	susD			Starch-binding protein SusD
MENLLFMI_00452	CDS	1449				hypothetical protein
MENLLFMI_00453	CDS	4029	glgB_1	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
MENLLFMI_00454	CDS	417				hypothetical protein
MENLLFMI_00455	CDS	1884	tvaII_1	3.2.1.135		Neopullulanase 2
MENLLFMI_00456	CDS	456				hypothetical protein
MENLLFMI_00457	CDS	711				hypothetical protein
MENLLFMI_00458	CDS	1260				hypothetical protein
MENLLFMI_00459	CDS	3186				TonB-dependent receptor P26
MENLLFMI_00460	CDS	1626				hypothetical protein
MENLLFMI_00461	CDS	2625	chb	3.2.1.52		Chitobiase
MENLLFMI_00462	CDS	1026	purR		COG1609	HTH-type transcriptional repressor PurR
MENLLFMI_00463	CDS	1131				hypothetical protein
MENLLFMI_00464	CDS	1845				hypothetical protein
MENLLFMI_00465	CDS	2913	nagZ	3.2.1.52		Beta-hexosaminidase
MENLLFMI_00466	CDS	915	murK	2.7.1.-	COG2971	N-acetylmuramic acid/N-acetylglucosamine kinase
MENLLFMI_00467	CDS	1554	sglT_2			Sodium/glucose cotransporter
MENLLFMI_00468	CDS	171				hypothetical protein
MENLLFMI_00469	CDS	240				hypothetical protein
MENLLFMI_00470	CDS	348				hypothetical protein
MENLLFMI_00471	CDS	366				hypothetical protein
MENLLFMI_00472	tRNA	76				tRNA-Met(cat)
MENLLFMI_00473	CDS	471				hypothetical protein
MENLLFMI_00474	CDS	1542				hypothetical protein
MENLLFMI_00475	CDS	1194	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
MENLLFMI_00476	CDS	987				putative epimerase/dehydratase
MENLLFMI_00477	CDS	498	decR		COG1522	DNA-binding transcriptional activator DecR
MENLLFMI_00478	CDS	1341	glnA	6.3.1.2		Glutamine synthetase
MENLLFMI_00479	CDS	1299	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
MENLLFMI_00480	CDS	1863		3.2.1.28	COG3387	Trehalase
MENLLFMI_00481	CDS	510				hypothetical protein
MENLLFMI_00482	CDS	498				hypothetical protein
MENLLFMI_00483	CDS	348				hypothetical protein
MENLLFMI_00484	CDS	1173				hypothetical protein
MENLLFMI_00485	CDS	2184	btuB_4			Vitamin B12 transporter BtuB
MENLLFMI_00486	CDS	375	nqo7	7.1.1.-	COG0838	NADH-quinone oxidoreductase subunit 7
MENLLFMI_00487	CDS	642	ndhK	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit K, chloroplastic
MENLLFMI_00488	CDS	705	ndhJ	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J, chloroplastic
MENLLFMI_00489	CDS	1356	nqo4	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit 4
MENLLFMI_00490	CDS	678				hypothetical protein
MENLLFMI_00491	CDS	1362	nqo1	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit 1
MENLLFMI_00492	CDS	441				hypothetical protein
MENLLFMI_00493	CDS	1740				hypothetical protein
MENLLFMI_00494	CDS	384				hypothetical protein
MENLLFMI_00495	CDS	651				hypothetical protein
MENLLFMI_00496	CDS	1704	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
MENLLFMI_00497	CDS	738	lspA	3.4.23.36		Lipoprotein signal peptidase
MENLLFMI_00498	CDS	1815	lepA	3.6.5.-	COG0481	Elongation factor 4
MENLLFMI_00499	CDS	873				hypothetical protein
MENLLFMI_00500	CDS	1179				hypothetical protein
MENLLFMI_00501	CDS	978				hypothetical protein
MENLLFMI_00502	CDS	1050	kefC_1			Glutathione-regulated potassium-efflux system protein KefC
MENLLFMI_00503	CDS	516				hypothetical protein
MENLLFMI_00504	CDS	789				hypothetical protein
MENLLFMI_00505	CDS	1200				hypothetical protein
MENLLFMI_00506	CDS	510	dhfrIII	1.5.1.3		Dihydrofolate reductase type 3
MENLLFMI_00507	CDS	1455	aam	3.5.1.13	COG0154	Acylamidase
MENLLFMI_00508	CDS	1086				hypothetical protein
MENLLFMI_00509	CDS	756	btsR_2		COG3279	Transcriptional regulatory protein BtsR
MENLLFMI_00510	CDS	2949	tolB_2			Tol-Pal system protein TolB
MENLLFMI_00511	CDS	1260				hypothetical protein
MENLLFMI_00512	CDS	885	thyA	2.1.1.45	COG0207	Thymidylate synthase
MENLLFMI_00513	CDS	288				hypothetical protein
MENLLFMI_00514	CDS	384	apaG		COG2967	Protein ApaG
MENLLFMI_00515	CDS	759	cysH	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
MENLLFMI_00516	CDS	1899	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
MENLLFMI_00517	CDS	1365				hypothetical protein
MENLLFMI_00518	CDS	411				hypothetical protein
MENLLFMI_00519	CDS	435				hypothetical protein
MENLLFMI_00520	CDS	1083				hypothetical protein
MENLLFMI_00521	CDS	597	yhbO	3.1.2.-	COG0693	Protein/nucleic acid deglycase 2
MENLLFMI_00522	CDS	396				hypothetical protein
MENLLFMI_00523	CDS	1098	opuAA_1	7.6.2.9	COG4175	Glycine betaine transport ATP-binding protein OpuAA
MENLLFMI_00524	CDS	885	opuAB		COG4176	Glycine betaine transport system permease protein OpuAB
MENLLFMI_00525	CDS	993				hypothetical protein
MENLLFMI_00526	CDS	1020				hypothetical protein
MENLLFMI_00527	CDS	1470				hypothetical protein
MENLLFMI_00528	CDS	1008				hypothetical protein
MENLLFMI_00529	CDS	1242	pbuE		COG2814	Purine efflux pump PbuE
MENLLFMI_00530	CDS	2832				hypothetical protein
MENLLFMI_00531	CDS	1632				hypothetical protein
MENLLFMI_00532	CDS	1152				hypothetical protein
MENLLFMI_00533	CDS	1101				hypothetical protein
MENLLFMI_00534	CDS	711	phoU_1		COG0704	Phosphate-specific transport system accessory protein PhoU 
MENLLFMI_00535	CDS	1212	pimB_2	2.4.1.346	COG0438	GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase
MENLLFMI_00536	CDS	1236	mgtA	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
MENLLFMI_00537	CDS	2619				hypothetical protein
MENLLFMI_00538	CDS	372				hypothetical protein
MENLLFMI_00539	CDS	699				hypothetical protein
MENLLFMI_00540	CDS	2946	uvrA_1		COG0178	UvrABC system protein A
MENLLFMI_00541	CDS	1170	yliI	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
MENLLFMI_00542	CDS	822				hypothetical protein
MENLLFMI_00543	CDS	963				hypothetical protein
MENLLFMI_00544	CDS	621				hypothetical protein
MENLLFMI_00545	CDS	1242	cpg2	3.4.17.11		Carboxypeptidase G2
MENLLFMI_00546	CDS	1047				hypothetical protein
MENLLFMI_00547	CDS	3243	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
MENLLFMI_00548	CDS	477	dksA			RNA polymerase-binding transcription factor DksA
MENLLFMI_00549	CDS	609	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
MENLLFMI_00550	CDS	978	prs2	2.7.6.1		Putative ribose-phosphate pyrophosphokinase 2
MENLLFMI_00551	CDS	378				hypothetical protein
MENLLFMI_00552	CDS	444				hypothetical protein
MENLLFMI_00553	CDS	798	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
MENLLFMI_00554	CDS	741				hypothetical protein
MENLLFMI_00555	CDS	1026	zapE			Cell division protein ZapE
MENLLFMI_00556	CDS	1827	typA		COG1217	GTP-binding protein TypA/BipA
MENLLFMI_00557	CDS	576				hypothetical protein
MENLLFMI_00558	CDS	972	dnaJ_1		COG0484	Chaperone protein DnaJ
MENLLFMI_00559	CDS	1521	accA1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
MENLLFMI_00560	CDS	165				hypothetical protein
MENLLFMI_00561	CDS	552				hypothetical protein
MENLLFMI_00562	CDS	1026				hypothetical protein
MENLLFMI_00563	CDS	5685	rcsC_10	2.7.13.3		Sensor histidine kinase RcsC
MENLLFMI_00564	CDS	207				hypothetical protein
MENLLFMI_00565	CDS	2151	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
MENLLFMI_00566	CDS	3216	mdtB_2			Multidrug resistance protein MdtB
MENLLFMI_00567	CDS	498				hypothetical protein
MENLLFMI_00568	CDS	1251	mdtA_1			Multidrug resistance protein MdtA
MENLLFMI_00569	CDS	1491	ttgC		COG1538	putative efflux pump outer membrane protein TtgC
MENLLFMI_00570	CDS	678	rutR		COG1309	HTH-type transcriptional regulator RutR
MENLLFMI_00571	CDS	489	ppiB	5.2.1.8	COG0652	putative peptidyl-prolyl cis-trans isomerase
MENLLFMI_00572	CDS	1371	oah1	2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase 1
MENLLFMI_00573	CDS	1059	metXA	2.3.1.31	COG2021	Homoserine O-acetyltransferase
MENLLFMI_00574	CDS	954	thrA_1		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
MENLLFMI_00575	CDS	1125	thrA_2		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
MENLLFMI_00576	CDS	4020	rcsC_11	2.7.13.3		Sensor histidine kinase RcsC
MENLLFMI_00577	CDS	732	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
MENLLFMI_00578	CDS	1743	sdhA_1	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
MENLLFMI_00579	CDS	453				hypothetical protein
MENLLFMI_00580	CDS	462				hypothetical protein
MENLLFMI_00581	CDS	1167	citZ	2.3.3.16	COG0372	Citrate synthase 2
MENLLFMI_00582	CDS	1791	rne	3.1.26.12		Ribonuclease E
MENLLFMI_00583	CDS	285				hypothetical protein
MENLLFMI_00584	CDS	876	phnP	3.1.4.55	COG1235	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase
MENLLFMI_00585	CDS	429	yqhS	4.2.1.10	COG0757	3-dehydroquinate dehydratase
MENLLFMI_00586	CDS	477				hypothetical protein
MENLLFMI_00587	CDS	1698	murJ			lipid II flippase MurJ
MENLLFMI_00588	CDS	567				hypothetical protein
MENLLFMI_00589	CDS	720	ndhI	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
MENLLFMI_00590	CDS	552				hypothetical protein
MENLLFMI_00591	CDS	1044	yqeN		COG1466	putative protein YqeN
MENLLFMI_00592	CDS	633				hypothetical protein
MENLLFMI_00593	tRNA	76				tRNA-Val(cac)
MENLLFMI_00594	CDS	561				hypothetical protein
MENLLFMI_00595	CDS	405	ywle	3.9.1.2		Protein-arginine-phosphatase
MENLLFMI_00596	CDS	258				hypothetical protein
MENLLFMI_00597	CDS	789	aviRb	2.1.1.208		23S rRNA (uridine(2479)-2'-O)-methyltransferase
MENLLFMI_00598	CDS	1305	gdhA_1	1.4.1.3	COG0334	Glutamate dehydrogenase
MENLLFMI_00599	CDS	1995				hypothetical protein
MENLLFMI_00600	CDS	1575	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
MENLLFMI_00601	CDS	414				hypothetical protein
MENLLFMI_00602	CDS	660				hypothetical protein
MENLLFMI_00603	CDS	696	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
MENLLFMI_00604	CDS	492				hypothetical protein
MENLLFMI_00605	CDS	2139	pcrA_1	3.6.4.12		ATP-dependent DNA helicase PcrA
MENLLFMI_00606	CDS	921	soj_1	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
MENLLFMI_00607	CDS	981	spo0J		COG1475	Stage 0 sporulation protein J
MENLLFMI_00608	CDS	696				hypothetical protein
MENLLFMI_00609	CDS	1314	bioF	2.3.1.47		8-amino-7-oxononanoate synthase
MENLLFMI_00610	CDS	1170	yghO			Protein YghO
MENLLFMI_00611	CDS	699	yjjG	3.1.3.5	COG1011	Pyrimidine 5'-nucleotidase YjjG
MENLLFMI_00612	CDS	630	glpG	3.4.21.105		Rhomboid protease GlpG
MENLLFMI_00613	CDS	708	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
MENLLFMI_00614	CDS	1536				hypothetical protein
MENLLFMI_00615	CDS	507	ssb		COG0629	Single-stranded DNA-binding protein
MENLLFMI_00616	CDS	816	bphD	3.7.1.8	COG0596	2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase
MENLLFMI_00617	CDS	330				hypothetical protein
MENLLFMI_00618	CDS	825				hypothetical protein
MENLLFMI_00619	CDS	645	udk	2.7.1.48	COG0572	Uridine kinase
MENLLFMI_00620	CDS	771	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
MENLLFMI_00621	CDS	798	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
MENLLFMI_00622	CDS	837				hypothetical protein
MENLLFMI_00623	CDS	834	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
MENLLFMI_00624	CDS	837	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
MENLLFMI_00625	CDS	735				hypothetical protein
MENLLFMI_00626	CDS	831				hypothetical protein
MENLLFMI_00627	CDS	747				hypothetical protein
MENLLFMI_00628	CDS	1311	nupX		COG1972	Putative nucleoside permease NupX
MENLLFMI_00629	CDS	2031				hypothetical protein
MENLLFMI_00630	CDS	2361	pcrA_2	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
MENLLFMI_00631	CDS	879				hypothetical protein
MENLLFMI_00632	CDS	876				hypothetical protein
MENLLFMI_00633	CDS	1560				hypothetical protein
MENLLFMI_00634	CDS	1188				IS200/IS605 family transposase ISTel3
MENLLFMI_00635	CDS	840	dat	2.6.1.21		D-alanine aminotransferase
MENLLFMI_00636	CDS	372				hypothetical protein
MENLLFMI_00637	CDS	648	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
MENLLFMI_00638	CDS	744				hypothetical protein
MENLLFMI_00639	CDS	861	putB	1.5.5.2	COG0506	Proline dehydrogenase 2
MENLLFMI_00640	CDS	546	ymdB	3.1.1.106	COG2110	O-acetyl-ADP-ribose deacetylase
MENLLFMI_00641	CDS	858	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
MENLLFMI_00642	CDS	408	IMPDH_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
MENLLFMI_00643	CDS	1698	pyrG	6.3.4.2		CTP synthase
MENLLFMI_00644	CDS	651	lexA_1	3.4.21.88		LexA repressor
MENLLFMI_00645	CDS	438	mraZ			Transcriptional regulator MraZ
MENLLFMI_00646	CDS	1011	rsmH_1	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
MENLLFMI_00647	CDS	498				hypothetical protein
MENLLFMI_00648	CDS	1947	ftsI	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
MENLLFMI_00649	CDS	1539	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
MENLLFMI_00650	CDS	1158	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
MENLLFMI_00651	CDS	1383	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
MENLLFMI_00652	CDS	1170	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
MENLLFMI_00653	CDS	1113	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
MENLLFMI_00654	CDS	1377	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
MENLLFMI_00655	CDS	780	ftsQ			Cell division protein FtsQ
MENLLFMI_00656	CDS	1260	ftsA		COG0849	Cell division protein FtsA
MENLLFMI_00657	CDS	1320	ftsZ			Cell division protein FtsZ
MENLLFMI_00658	CDS	1695				hypothetical protein
MENLLFMI_00659	CDS	573				hypothetical protein
MENLLFMI_00660	CDS	1170	tuaC	2.4.-.-	COG0438	Putative teichuronic acid biosynthesis glycosyltransferase TuaC
MENLLFMI_00661	CDS	360				hypothetical protein
MENLLFMI_00662	CDS	4623				hypothetical protein
MENLLFMI_00663	CDS	819				hypothetical protein
MENLLFMI_00664	CDS	1149				hypothetical protein
MENLLFMI_00665	CDS	1797				hypothetical protein
MENLLFMI_00666	CDS	1071	algA_1		COG0662	Alginate biosynthesis protein AlgA
MENLLFMI_00667	CDS	699	otsB	3.1.3.12	COG1877	Trehalose-6-phosphate phosphatase
MENLLFMI_00668	CDS	1365	otsA	2.4.1.15	COG0380	Trehalose-6-phosphate synthase
MENLLFMI_00669	CDS	321				hypothetical protein
MENLLFMI_00670	CDS	957	glpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
MENLLFMI_00671	CDS	2328	dap4	3.4.14.5		Dipeptidyl aminopeptidase 4
MENLLFMI_00672	CDS	1260	alr1	5.1.1.1	COG0787	Alanine racemase 1
MENLLFMI_00673	CDS	714	phoP_2		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
MENLLFMI_00674	CDS	1461	sasA_5	2.7.-.-		Adaptive-response sensory-kinase SasA
MENLLFMI_00675	CDS	2217	dxs_1	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
MENLLFMI_00676	CDS	630				hypothetical protein
MENLLFMI_00677	CDS	852				hypothetical protein
MENLLFMI_00678	CDS	912	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
MENLLFMI_00679	CDS	1920	cysNC		COG0529	Bifunctional enzyme CysN/CysC
MENLLFMI_00680	CDS	420				hypothetical protein
MENLLFMI_00681	CDS	414				hypothetical protein
MENLLFMI_00682	CDS	1836				hypothetical protein
MENLLFMI_00683	CDS	363				hypothetical protein
MENLLFMI_00684	CDS	486				hypothetical protein
MENLLFMI_00685	CDS	336				hypothetical protein
MENLLFMI_00686	CDS	420				hypothetical protein
MENLLFMI_00687	CDS	1029	rfbB_1	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
MENLLFMI_00688	CDS	948	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
MENLLFMI_00689	CDS	561	rmlC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
MENLLFMI_00690	CDS	909	rfbD	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
MENLLFMI_00691	CDS	3072				hypothetical protein
MENLLFMI_00692	CDS	1005	arnA			Bifunctional polymyxin resistance protein ArnA
MENLLFMI_00693	CDS	1899	wecA	2.7.8.33		Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
MENLLFMI_00694	CDS	1449	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
MENLLFMI_00695	CDS	228				hypothetical protein
MENLLFMI_00696	CDS	222				hypothetical protein
MENLLFMI_00697	CDS	255				hypothetical protein
MENLLFMI_00698	CDS	231				hypothetical protein
MENLLFMI_00699	CDS	1266				hypothetical protein
MENLLFMI_00700	CDS	981	wbpB	1.1.1.335	COG0673	UDP-N-acetyl-2-amino-2-deoxy-D-glucuronate oxidase
MENLLFMI_00701	CDS	240				hypothetical protein
MENLLFMI_00702	CDS	1167	desV	2.6.1.106		dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose transaminase
MENLLFMI_00703	CDS	1305				hypothetical protein
MENLLFMI_00704	CDS	1155				hypothetical protein
MENLLFMI_00705	CDS	1134				hypothetical protein
MENLLFMI_00706	CDS	624				hypothetical protein
MENLLFMI_00707	CDS	1170				hypothetical protein
MENLLFMI_00708	CDS	972	gnu	5.1.3.26	COG0451	N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol 4-epimerase
MENLLFMI_00709	CDS	849				hypothetical protein
MENLLFMI_00710	CDS	780	fmt_1	2.1.2.9		Methionyl-tRNA formyltransferase
MENLLFMI_00711	CDS	1461				hypothetical protein
MENLLFMI_00712	CDS	234				hypothetical protein
MENLLFMI_00713	CDS	111				hypothetical protein
MENLLFMI_00714	CDS	231				hypothetical protein
MENLLFMI_00715	CDS	342	rfbB_2	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
MENLLFMI_00716	CDS	555	wbgU	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
MENLLFMI_00717	CDS	264				hypothetical protein
MENLLFMI_00718	CDS	384				hypothetical protein
MENLLFMI_00719	CDS	288				hypothetical protein
MENLLFMI_00720	CDS	261				hypothetical protein
MENLLFMI_00721	CDS	390				IS1634 family transposase ISVa17
MENLLFMI_00722	CDS	1023				IS701 family transposase ISPlag1
MENLLFMI_00723	CDS	849				IS1634 family transposase ISEcret1
MENLLFMI_00724	CDS	771				hypothetical protein
MENLLFMI_00725	CDS	336				hypothetical protein
MENLLFMI_00726	CDS	1143				ISAs1 family transposase ISAsp2
MENLLFMI_00727	CDS	510				IS3 family transposase ISHor1
MENLLFMI_00728	CDS	741				hypothetical protein
MENLLFMI_00729	CDS	1254				IS256 family transposase ISPeth3
MENLLFMI_00730	CDS	1059	xerC_2			Tyrosine recombinase XerC
MENLLFMI_00731	CDS	636				hypothetical protein
MENLLFMI_00732	CDS	159				hypothetical protein
MENLLFMI_00733	CDS	306				hypothetical protein
MENLLFMI_00734	CDS	357				hypothetical protein
MENLLFMI_00735	CDS	408				hypothetical protein
MENLLFMI_00736	CDS	267				hypothetical protein
MENLLFMI_00737	CDS	597				hypothetical protein
MENLLFMI_00738	CDS	984	galE1	5.1.3.2	COG1088	UDP-glucose 4-epimerase
MENLLFMI_00739	CDS	282				hypothetical protein
MENLLFMI_00740	CDS	483				hypothetical protein
MENLLFMI_00741	CDS	186				hypothetical protein
MENLLFMI_00742	CDS	234				hypothetical protein
MENLLFMI_00743	CDS	240				hypothetical protein
MENLLFMI_00744	CDS	258				hypothetical protein
MENLLFMI_00745	CDS	372				hypothetical protein
MENLLFMI_00746	CDS	735				hypothetical protein
MENLLFMI_00747	CDS	159				hypothetical protein
MENLLFMI_00748	CDS	225				hypothetical protein
MENLLFMI_00749	CDS	102				hypothetical protein
MENLLFMI_00750	CDS	393				hypothetical protein
MENLLFMI_00751	CDS	1188				IS200/IS605 family transposase ISTel3
MENLLFMI_00752	CDS	1479				hypothetical protein
MENLLFMI_00753	CDS	507				hypothetical protein
MENLLFMI_00754	CDS	144				hypothetical protein
MENLLFMI_00755	CDS	384				hypothetical protein
MENLLFMI_00756	CDS	432				hypothetical protein
MENLLFMI_00757	CDS	153				hypothetical protein
MENLLFMI_00758	CDS	915				hypothetical protein
MENLLFMI_00759	CDS	1014	glmU			Bifunctional protein GlmU
MENLLFMI_00760	CDS	2460	mutS2	3.1.-.-		Endonuclease MutS2
MENLLFMI_00761	CDS	966	ghrB	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
MENLLFMI_00762	CDS	465				hypothetical protein
MENLLFMI_00763	CDS	4089	sasA_6	2.7.-.-		Adaptive-response sensory-kinase SasA
MENLLFMI_00764	CDS	1257	htpX_2	3.4.24.-		Protease HtpX
MENLLFMI_00765	CDS	231				hypothetical protein
MENLLFMI_00766	CDS	501				hypothetical protein
MENLLFMI_00767	CDS	294				hypothetical protein
MENLLFMI_00768	CDS	201				hypothetical protein
MENLLFMI_00769	CDS	1773	treZ	3.2.1.141	COG0296	Malto-oligosyltrehalose trehalohydrolase
MENLLFMI_00770	CDS	1521	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
MENLLFMI_00771	CDS	1734				hypothetical protein
MENLLFMI_00772	CDS	534				hypothetical protein
MENLLFMI_00773	CDS	540	aroK	2.7.1.71	COG0703	Shikimate kinase
MENLLFMI_00774	CDS	798	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
